"분류번호","측정소명","년/월/일","회차","경도","위도","채수시각","DO(㎎/L)","BOD(㎎/L)","COD(㎎/L)","TN(㎎/L)","TP(㎎/L)","TOC(㎎/L)","SS(㎎/L)"
"3009A30","유등천1","2017/03/08","2회차","127°22'20.25""","36°14'58.74""","10:00","13.7","0.8","3.8","3.049","0.007","1.2","0.7"
"3011A87","조천2","2017/03/08","2회차","127°17'58.66""","36°35'8.48""","11:30","13.3","2.5","5.5","5.462","0.054","3.4","4.2"
"3011A17","한천","2017/03/08","2회차","127°30'18.88""","36°54'42.61""","11:10","15.2","1.9","6.0","4.875","0.116","3.9","4.4"
"3008A60","현도","2017/03/08","2회차","127°27'9.78""","36°26'56.95""","09:45","12.9","0.3","4.4","1.626","0.014","2.4","2.2"
"3302A05","동진강1","2017/03/09","1회차","126°58'42.1""","35°36'57.9""","14:13","12.8","0.6","3.1","2.203","0.021","1.8","18.5"
"3302A10","동진강2","2017/03/09","1회차","126°52'4.23""","35°40'58.97""","14:33","12.5","2.1","4.6","2.708","0.031","2.2","23.8"
"3101A25","무한천2","2017/03/09","1회차","126°49'49.7""","36°43'59.2""","15:40","15.2","1.4","4.7","4.876","0.032","4.3","9.2"
"3101A45","삼용천","2017/03/09","1회차","127°9'11.04""","36°47'52.98""","14:29","11.4","2.6","4.7","5.898","0.092","3.5","1.2"
"3302A70","신평천","2017/03/09","1회차","126°48'19.2""","35°48'3""","15:24","14.3","6.4","14.6","7.452","0.122","7.1","32.8"
"3101A55","온천천","2017/03/09","1회차","126°59'31.56""","36°47'45.24""","11:00","9.5","3.1","4.7","1.710","0.056","12.0","5.6"
"3101A40","원성천","2017/03/09","1회차","127°9'11.88""","36°48'1.44""","14:28","10.5","3.5","7.1","6.226","0.190","5.1","2.4"
"3302A55","원평천1","2017/03/09","1회차","126°55'6.9""","35°44'48.3""","15:24","13.7","1.1","5.1","4.032","0.044","3.1","12.8"
"3302A60","원평천2","2017/03/09","1회차","126°48'40.3""","35°46'3.2""","14:50","12.7","2.7","8.4","4.107","0.108","5.1","81.7"
"3101A35","천안천1","2017/03/09","1회차","127°8'46.27""","36°47'57.12""","14:40","12.0","2.2","5.4","3.071","0.226","4.1","0.8"
"3101A50","천안천2","2017/03/09","1회차","127°6'48.36""","36°46'51.62""","14:50","10.1","8.0","8.3","5.289","0.450","5.8","2.0"
"3014A10","강경","2017/03/09","2회차","127°0'23.9""","36°9'15.3""","12:10","15.9","4.0","8.4","4.033","0.089","5.7","7.7"
"3014A50","금강갑문","2017/03/09","2회차","126°45'10.9""","36°0'52.4""","14:00","17.7","5.3","10.1","4.359","0.070","6.4","25.0"
"3012A65","금천","2017/03/09","2회차","126°53'7.52""","36°14'53.49""","13:00","13.7","1.6","4.7","2.237","0.082","3.0","17.4"
"3014A45","길산천2","2017/03/09","2회차","126°44'23.17""","36°2'41.9""","14:40","13.1","2.8","8.3","2.609","0.163","5.2","30.5"
"3013A50","논산천4","2017/03/09","2회차","127°0'38.2""","36°9'57.3""","11:30","14.5","2.3","4.5","3.033","0.088","3.2","17.2"
"3012A17","대교천2","2017/03/09","2회차","127°14'17.58""","36°28'26.45""","13:00","17.8","0.8","3.4","3.017","0.036","2.4","4.2"
"3012A37","목면","2017/03/09","2회차","127°0'31.9""","36°23'3.6""","12:40","16.8","3.5","9.0","4.029","0.077","6.9","17.0"
"3014A15","산북천","2017/03/09","2회차","126°56'32.99""","36°6'28.06""","13:10","11.9","6.1","14.8","7.775","0.698","6.8","18.5"
"3012A73","석성천1","2017/03/09","2회차","127°4'2.08""","36°15'40.69""","11:00","15.3","2.3","4.4","4.076","0.068","2.8","2.8"
"3012A77","석성천3","2017/03/09","2회차","126°59'47.88""","36°12'13.96""","10:50","15.1","3.4","7.2","3.390","0.140","4.9","12.9"
"3012A19","세종2","2017/03/09","2회차","127°11'46""","36°26'29.98""","11:00","16.3","3.3","7.9","4.755","0.087","5.7","9.0"
"3012A05","연기","2017/03/09","2회차","127°16'15.4""","36°28'40.7""","10:00","13.8","2.7","7.3","4.674","0.111","5.3","5.8"
"3012A08","용수천1","2017/03/09","2회차","127°16'30.81""","36°25'40.22""","09:40","15.4","0.4","2.6","2.057","0.017","1.4","1.8"
"3012A10","용수천2","2017/03/09","2회차","127°16'25.68""","36°27'31.68""","10:30","16.0","0.8","2.5","1.625","0.014","1.6","1.6"
"3012A35","유구천","2017/03/09","2회차","127°3'4.34""","36°28'5.61""","13:20","14.3","0.9","2.4","2.470","0.017","1.6","3.4"
"3012A53","정동","2017/03/09","2회차","126°55'23.9""","36°18'11.6""","14:20","16.3","3.6","8.7","3.714","0.086","7.2","3.4"
"3012A25","정안천","2017/03/09","2회차","127°7'32.07""","36°28'17.16""","14:20","13.3","1.1","2.6","3.232","0.037","2.0","4.6"
"3012A52","지천2","2017/03/09","2회차","126°54'48.92""","36°19'18.79""","10:20","15.0","1.1","3.6","2.551","0.022","2.2","2.6"
"3013A80","강경천","2017/03/10","1회차","127°1'29.46""","36°9'44.46""","10:18","12.2","3.0","8.8","8.620","0.369","5.0","14.7"
"3013A70","마산천","2017/03/10","1회차","127°3'19.77""","36°7'7.14""","10:02","13.1","2.5","10.0","5.777","0.285","4.1","11.9"
"3004A60","영동천1","2017/03/10","1회차","127°46'28""","36°10'25.9""","13:17","15.1","1.0","3.4","3.709","0.015","1.2","3.2"
"3004A70","영동천2","2017/03/10","1회차","127°43'.84""","36°12'37.44""","13:32","13.7","0.7","3.8","4.459","0.012","1.5","1.0"
"3005A20","초강1","2017/03/10","1회차","127°55'55.8""","36°12'20.1""","12:34","14.1","0.6","2.4","2.100","0.010","0.8","0.6"
"3005A10","추풍령천","2017/03/10","1회차","127°56'14.7""","36°13'13.7""","12:48","14.7","0.6","3.6","2.006","0.014","1.7","0.8"
"3011A60","무심천2","2017/03/13","1회차","127°29'1.82""","36°38'8.85""","12:56","10.8","1.4","4.2","1.779","0.105","2.3","8.9"
"3011A25","백곡천1","2017/03/13","1회차","127°22'47.6""","36°52'52.4""","11:08","12.2","0.3","2.6","1.885","0.011","1.0","2.1"
"3011A30","백곡천2","2017/03/13","1회차","127°27'41.39""","36°51'16.3""","11:24","12.8","1.4","3.8","1.713","0.045","1.6","3.1"
"3011A80","병천천2","2017/03/13","1회차","127°20'53.3""","36°38'24.6""","13:41","10.1","1.5","4.6","3.443","0.032","2.6","2.4"
"3007A50","보청천4","2017/03/13","1회차","127°41'25.4""","36°17'36.8""","10:25","12.1","0.8","2.8","1.629","0.006","1.8","1.5"
"3006A20","우산","2017/03/13","1회차","127°40'27.2""","36°16'39.8""","10:10","12.6","0.8","3.4","2.163","0.005","2.0","1.0"
"3011A35","초평천","2017/03/13","1회차","127°31'17.6""","36°50'42.5""","11:40","10.9","1.4","3.8","1.629","0.010","1.4","4.9"
"3011A10","칠장천","2017/03/13","1회차","127°27'9.37""","36°58'16.91""","10:38","10.8","4.3","6.8","6.732","0.116","3.4","3.4"
"3001A10","가막","2017/03/13","3회차","127°31'4.1""","35°48'7.6""","11:40","13.6","0.7","3.0","3.189","0.025","1.9","1.4"
"3009A80","갑천7","2017/03/13","3회차","127°23'59.87""","36°27'13.72""","10:10","10.5","4.5","8.2","6.878","0.095","6.3","3.0"
"3012A20","공주1","2017/03/13","3회차","127°7'27.58""","36°27'59.19""","12:30","14.7","3.9","9.6","4.818","0.098","6.7","13.2"
"3001A05","구량천","2017/03/13","3회차","127°36'53.72""","35°52'.65""","10:20","14.0","0.6","2.9","2.549","0.009","1.6","0.8"
"3012A32","금강","2017/03/13","3회차","127°6'.1""","36°27'52.7""","12:00","16.7","4.0","10.1","4.401","0.062","7.1","5.8"
"3005A25","금상천","2017/03/13","3회차","127°51'28.26""","36°15'20.36""","13:50","13.7","0.4","2.7","1.799","0.008","1.7","0.7"
"3008A52","대청","2017/03/13","3회차","127°28'30.32""","36°28'33.27""","10:10","13.1","0.6","3.2","1.581","0.020","2.6","1.7"
"3008A40","대청댐","2017/03/13","3회차","127°28'35.5""","36°22'16.2""","14:00","12.5","0.5","3.6","1.261","0.007","2.7","0.6"
"3011A53","무심천1","2017/03/13","3회차","127°30'6.27""","36°35'6.1""","14:00","14.0","1.3","4.3","2.665","0.065","2.8","6.4"
"3011A65","무심천3","2017/03/13","3회차","127°27'16.1""","36°40'30.8""","11:00","14.4","3.9","5.9","2.349","0.062","4.9","5.8"
"3003A30","무주남대천3","2017/03/13","3회차","127°37'12.64""","36°0'9.1""","14:10","15.2","1.0","3.5","2.268","0.016","2.0","1.8"
"3011A97","미호강10","2017/03/13","3회차","127°19'8.29""","36°31'29.17""","14:20","10.7","6.1","11.6","8.219","0.197","8.6","10.4"
"3011A40","미호강5","2017/03/13","3회차","127°30'34.8""","36°46'19.7""","14:40","13.8","2.9","6.8","3.687","0.049","4.6","11.6"
"3011A84","미호강9","2017/03/13","3회차","127°18'59.57""","36°34'55.88""","12:50","9.8","7.4","11.6","8.357","0.146","9.6","10.6"
"3010A30","백천","2017/03/13","3회차","127°21'41.41""","36°31'33.81""","12:30","13.7","1.4","3.4","2.202","0.054","2.5","3.6"
"3011A78","병천천1","2017/03/13","3회차","127°19'33.72""","36°43'27.09""","10:30","10.6","2.1","6.1","6.252","0.084","4.5","2.2"
"3011A43","보강천1","2017/03/13","3회차","127°34'49.96""","36°47'12.95""","13:40","13.3","2.2","5.2","1.980","0.051","3.9","6.8"
"3007A40","보청천3","2017/03/13","3회차","127°49'4.7""","36°22'36.72""","15:10","13.2","1.0","3.8","1.973","0.010","1.9","2.7"
"3010A20","부강","2017/03/13","3회차","127°21'49.14""","36°30'59.78""","11:00","12.2","1.6","5.8","3.685","0.049","4.1","4.2"
"3004A05","부리","2017/03/13","3회차","127°35'36.86""","36°2'56.1""","15:20","14.3","0.6","3.2","1.710","0.010","2.3","1.0"
"3012A42","부여","2017/03/13","3회차","126°56'39.9""","36°19'19.5""","10:45","17.4","4.2","8.6","4.233","0.053","6.2","11.4"
"3008A02","상곡천","2017/03/13","3회차","127°34'3.84""","36°13'11.72""","13:30","12.8","0.5","2.2","2.309","0.008","1.1","3.4"
"3011A68","석남천","2017/03/13","3회차","127°23'17.65""","36°39'34.28""","11:00","10.3","8.0","8.6","16.444","0.117","8.3","6.4"
"3010A15","세종1","2017/03/13","3회차","127°23'23.41""","36°29'44.91""","14:30","13.8","1.7","5.7","3.794","0.031","4.0","11.0"
"3006A10","옥천","2017/03/13","3회차","127°38'44.8""","36°16'59.6""","10:40","12.6","0.9","3.6","2.726","0.009","2.2","1.4"
"3002A40","용담","2017/03/13","3회차","127°32'7.38""","35°58'14.91""","11:30","12.6","0.6","2.6","1.498","0.008","2.3","1.5"
"3008A55","용호천","2017/03/13","3회차","127°27'8.04""","36°26'53.6""","11:30","13.9","0.4","2.6","2.033","0.012","1.6","1.0"
"3006A05","이원","2017/03/13","3회차","127°40'10.1""","36°14'25""","11:20","12.6","0.6","2.9","1.967","0.005","2.1","0.9"
"3001A30","정자천","2017/03/13","3회차","127°26'24.81""","35°51'22.74""","10:30","12.9","0.7","2.4","2.469","0.007","1.5","0.9"
"3004A40","제원2","2017/03/13","3회차","127°35'21.55""","36°6'59.03""","10:10","12.3","0.7","3.3","1.860","0.011","2.2","1.3"
"3011A87","조천2","2017/03/13","3회차","127°17'58.66""","36°35'8.48""","12:10","13.5","1.8","5.9","6.011","0.053","3.9","4.6"
"3005A30","초강2","2017/03/13","3회차","127°43'17.6""","36°13'49""","12:00","12.9","1.0","3.0","1.908","0.006","2.1","1.1"
"3008A05","추풍천","2017/03/13","3회차","127°30'35.24""","36°14'21.29""","14:30","14.0","0.5","2.7","4.112","0.012","1.8","2.5"
"3008A60","현도","2017/03/13","3회차","127°27'9.78""","36°26'56.95""","09:35","12.7","0.4","4.0","1.529","0.006","3.2","0.9"
"3003A10","무주남대천1","2017/03/14","1회차","127°40'2.5""","36°0'23.8""","14:15","13.6","0.4","2.5","2.264","0.011","1.5","0.8"
"3003A20","무주남대천2","2017/03/14","1회차","127°37'27.9""","36°0'10.9""","14:25","12.2","0.7","3.1","2.420","0.023","1.8","2.4"
"3011A05","미호강1","2017/03/14","1회차","127°30'1.94""","36°58'50.02""","12:25","11.6","2.8","8.6","6.604","0.262","5.9","5.5"
"3011A20","미호강3","2017/03/14","1회차","127°30'12.6""","36°50'44.1""","11:04","12.7","3.2","7.6","4.297","0.103","4.8","7.1"
"3011A32","미호강4","2017/03/14","1회차","127°29'36""","36°49'33.4""","11:20","12.3","3.1","7.6","3.528","0.083","4.3","6.9"
"3011A50","미호강6","2017/03/14","1회차","127°28'32.3""","36°42'50.4""","10:35","12.1","2.2","6.6","3.877","0.078","4.4","5.1"
"3011A70","미호강7","2017/03/14","1회차","127°22'58.9""","36°39'30.1""","10:05","11.5","3.6","8.6","5.713","0.070","5.4","6.7"
"3011A82","미호강8","2017/03/14","1회차","127°21'2.58""","36°37'22.73""","09:45","11.0","2.5","9.3","4.652","0.062","7.4","5.7"
"3007A10","보청천1","2017/03/14","1회차","127°40'39.8""","36°32'32""","10:28","12.8","0.2","1.6","3.065","0.011","0.4","0.4"
"3007A20","보청천2","2017/03/14","1회차","127°43'26.8""","36°28'54.8""","10:43","13.5","0.9","2.0","2.261","0.015","0.8","2.1"
"3002A50","용포","2017/03/14","1회차","127°37'.9""","35°59'26.4""","14:05","12.3","0.5","3.0","1.669","0.008","2.3","0.2"
"3008A50","품곡천","2017/03/14","1회차","127°31'32.9""","36°30'48.8""","09:28","13.6","0.4","2.2","2.004","0.010","0.6","1.4"
"3007A30","항건천","2017/03/14","1회차","127°41'17""","36°28'48.5""","10:07","13.0","0.4","2.4","3.132","0.014","0.8","0.6"
"3008A20","회인천","2017/03/14","1회차","127°25'55.5""","36°31'22.27""","09:46","12.4","0.6","2.8","3.257","0.013","0.9","1.7"
"3014A10","강경","2017/03/14","3회차","127°0'23.9""","36°9'15.3""","11:30","15.0","4.3","9.5","4.460","0.076","6.5","7.5"
"3014A50","금강갑문","2017/03/14","3회차","126°45'10.9""","36°0'52.4""","13:50","13.6","4.2","9.6","4.533","0.065","6.2","9.8"
"3012A65","금천","2017/03/14","3회차","126°53'7.52""","36°14'53.49""","13:20","10.9","1.7","5.5","2.832","0.088","3.3","12.3"
"3014A45","길산천2","2017/03/14","3회차","126°44'23.17""","36°2'41.9""","14:30","11.4","3.8","9.2","3.422","0.112","6.7","19.0"
"3013A50","논산천4","2017/03/14","3회차","127°0'38.2""","36°9'57.3""","10:50","14.1","2.5","7.4","4.705","0.106","4.5","7.4"
"3012A17","대교천2","2017/03/14","3회차","127°14'17.58""","36°28'26.45""","13:00","16.1","0.6","4.3","2.456","0.041","2.6","2.0"
"3012A37","목면","2017/03/14","3회차","127°0'31.9""","36°23'3.6""","13:10","16.6","5.4","10.0","4.658","0.095","7.7","14.2"
"3011A15","미호강2","2017/03/14","3회차","127°27'41.89""","36°56'10.41""","10:00","12.7","6.1","8.7","7.107","0.196","6.0","7.4"
"3014A15","산북천","2017/03/14","3회차","126°56'32.99""","36°6'28.06""","12:50","12.3","7.0","17.2","10.004","0.497","10.8","11.5"
"3012A73","석성천1","2017/03/14","3회차","127°4'2.08""","36°15'40.69""","11:00","13.2","1.8","5.0","3.496","0.059","3.0","1.8"
"3012A77","석성천3","2017/03/14","3회차","126°59'47.88""","36°12'13.96""","12:00","11.9","3.0","7.2","4.177","0.133","4.6","19.7"
"3011A48","성암천","2017/03/14","3회차","127°27'39.63""","36°44'42.04""","12:30","13.7","1.8","4.7","2.687","0.052","3.1","3.0"
"3012A19","세종2","2017/03/14","3회차","127°11'46""","36°26'29.98""","11:20","14.3","4.1","8.2","5.182","0.105","6.5","3.4"
"3012A05","연기","2017/03/14","3회차","127°16'15.4""","36°28'40.7""","10:20","12.5","3.4","7.8","4.949","0.094","5.4","8.2"
"3011A79","용두천","2017/03/14","3회차","127°23'50.27""","36°45'28.08""","13:20","16.8","1.0","4.6","3.415","0.061","3.1","4.0"
"3012A08","용수천1","2017/03/14","3회차","127°16'30.81""","36°25'40.22""","09:40","13.0","0.4","3.0","2.160","0.040","1.8","2.2"
"3012A10","용수천2","2017/03/14","3회차","127°16'25.68""","36°27'31.68""","10:30","13.7","0.6","3.0","1.796","0.030","2.3","1.0"
"3012A35","유구천","2017/03/14","3회차","127°3'4.34""","36°28'5.61""","14:10","13.2","1.0","2.8","2.482","0.003","1.6","1.8"
"3012A53","정동","2017/03/14","3회차","126°55'23.9""","36°18'11.6""","14:20","14.8","4.2","8.6","4.334","0.075","6.1","5.3"
"3012A25","정안천","2017/03/14","3회차","127°7'32.07""","36°28'17.16""","15:00","12.6","2.0","4.9","3.292","0.024","3.3","4.8"
"3012A52","지천2","2017/03/14","3회차","126°54'48.92""","36°19'18.79""","10:40","12.2","1.1","3.9","2.558","0.032","2.6","3.0"
"3011A17","한천","2017/03/14","3회차","127°30'18.88""","36°54'42.61""","11:00","13.7","3.8","7.2","4.534","0.118","5.3","5.0"
"3301A05","고산","2017/03/15","1회차","127°13'1.5""","35°58'27.7""","10:09","13.4","0.6","2.6","3.070","0.012","1.9","0.2"
"3301A45","삼례","2017/03/15","1회차","127°4'3.2""","35°53'54.4""","10:43","10.7","3.9","8.7","11.012","0.082","5.6","4.2"
"3011A90","월하천","2017/03/15","1회차","127°17'17.5""","36°34'14.4""","10:05","14.7","0.8","3.7","2.576","0.046","1.3","3.2"
"3301A51","익산천1","2017/03/15","1회차","127°2'6.9""","35°55'29.7""","11:09","12.3","2.2","5.9","4.556","0.117","3.1","9.9"
"3301A52","익산천2","2017/03/15","1회차","127°1'57.9""","35°55'8.8""","10:59","14.1","3.2","6.9","4.777","0.213","3.6","11.8"
"3301A53","익산천3","2017/03/15","1회차","127°1'47.6""","35°54'9.2""","10:53","12.8","3.1","7.1","3.680","0.188","3.6","19.0"
"3101A60","곡교천2","2017/03/15","2회차","126°56'2.2""","36°49'17.9""","11:25","12.0","7.1","11.4","11.718","0.278","7.1","6.5"
"3302A52","고부천3","2017/03/15","3회차","126°46'46.16""","35°44'27.67""","10:50","10.9","3.5","9.8","4.034","0.184","5.6","40.0"
"3301A55","김제","2017/03/15","3회차","126°57'24""","35°54'24.5""","13:50","12.8","3.8","11.4","9.633","0.127","8.1","20.7"
"3013A17","노성천1","2017/03/15","3회차","127°8'21.07""","36°18'35.24""","11:30","14.8","0.8","2.9","2.731","0.078","1.8","3.8"
"3013A05","논산천1","2017/03/15","3회차","127°15'31.02""","36°7'11.05""","13:10","13.5","0.5","2.1","2.569","0.039","1.1","0.8"
"3302A40","동진강3","2017/03/15","3회차","126°49'2.7""","35°43'2.9""","12:30","11.6","1.5","5.6","4.177","0.084","3.9","15.4"
"3013A15","연산천","2017/03/15","3회차","127°13'38.95""","36°14'44.46""","10:30","13.6","0.6","2.1","2.934","0.062","1.2","1.4"
"3302A65","원평천3","2017/03/15","3회차","126°47'47.6""","35°46'50.1""","11:50","16.0","4.5","10.6","4.088","0.184","8.1","40.0"
"3009A30","유등천1","2017/03/15","3회차","127°22'20.25""","36°14'58.74""","11:55","15.0","0.6","2.1","2.862","0.012","1.6","5.5"
"3301A20","전주","2017/03/15","3회차","127°5'59.1""","35°53'46.7""","11:00","13.1","2.0","4.8","4.194","0.086","3.0","5.8"
"3301A40","전주천7","2017/03/15","3회차","127°5'26.1""","35°52'59.1""","12:00","10.7","2.1","11.5","10.863","0.094","7.6","4.3"
"3302A35","정읍천4","2017/03/15","3회차","126°51'49.2""","35°40'45.67""","11:50","12.1","2.1","8.0","7.863","0.092","5.7","5.3"
"3301A60","탑천","2017/03/15","3회차","126°51'23.7""","35°55'30.3""","13:00","11.3","3.0","5.9","4.560","0.098","4.0","15.8"
"3203A40","웅천천2","2017/03/16","1회차","126°35'46.6""","36°13'29.3""","12:34","9.2","1.2","4.4","2.250","0.023","2.0","3.2"
"3012A30","곰나루","2017/03/17","3회차","127°6'39.64""","36°28'27.75""","09:47","14.9","5.7","10.0","4.729","0.086","6.2","12.0"
"3012A40","공주2","2017/03/17","3회차","126°59'13.8""","36°20'31.3""","10:09","16.3","4.9","9.7","4.263","0.064","5.8","11.8"
"3012A60","부여1","2017/03/17","3회차","126°53'32.8""","36°16'32.6""","10:32","13.7","3.8","8.7","4.164","0.060","4.9","11.2"
"3012A70","부여2","2017/03/17","3회차","126°56'56.1""","36°14'39.1""","10:49","13.1","3.2","7.8","3.813","0.055","4.5","12.2"
"3012A80","성동","2017/03/17","3회차","127°0'12.73""","36°10'22.52""","12:53","15.3","4.0","9.1","3.482","0.077","5.6","14.2"
"3014A30","양화","2017/03/17","3회차","126°52'24.13""","36°6'27.13""","11:19","14.0","5.0","9.2","3.806","0.059","6.3","13.1"
"3201A20","당진천2","2017/03/20","1회차","126°37'45.6""","36°56'29.4""","10:24","10.7","4.9","8.5","5.193","0.092","5.4","12.4"
"3009A80","갑천7","2017/03/20","4회차","127°23'59.87""","36°27'13.72""","14:00","12.3","3.0","11.7","8.361","0.109","8.4","5.6"
"3012A20","공주1","2017/03/20","4회차","127°7'27.58""","36°27'59.19""","12:10","13.6","4.6","9.3","4.425","0.111","6.7","5.2"
"3012A32","금강","2017/03/20","4회차","127°6'.1""","36°27'52.7""","12:00","15.7","4.5","9.5","4.172","0.080","6.9","17.2"
"3008A52","대청","2017/03/20","4회차","127°28'30.32""","36°28'33.27""","11:10","12.7","0.8","5.0","1.578","0.017","2.9","1.1"
"3008A40","대청댐","2017/03/20","4회차","127°28'35.5""","36°22'16.2""","14:20","12.6","0.5","3.7","1.754","0.006","3.0","1.8"
"3011A53","무심천1","2017/03/20","4회차","127°30'6.27""","36°35'6.1""","09:30","12.7","2.3","6.2","1.994","0.081","4.3","3.0"
"3011A65","무심천3","2017/03/20","4회차","127°27'16.1""","36°40'30.8""","11:50","13.8","2.8","7.3","1.668","0.071","4.6","7.4"
"3011A97","미호강10","2017/03/20","4회차","127°19'8.29""","36°31'29.17""","13:00","10.3","7.3","11.6","6.845","0.122","8.8","10.0"
"3011A15","미호강2","2017/03/20","4회차","127°27'41.89""","36°56'10.41""","10:00","11.1","6.4","8.2","5.650","0.206","6.3","7.2"
"3011A40","미호강5","2017/03/20","4회차","127°30'34.8""","36°46'19.7""","14:40","11.6","3.2","7.7","3.302","0.094","5.7","12.8"
"3011A84","미호강9","2017/03/20","4회차","127°18'59.57""","36°34'55.88""","12:00","10.1","8.5","13.0","7.550","0.215","11.2","12.8"
"3010A30","백천","2017/03/20","4회차","127°21'41.41""","36°31'33.81""","12:40","17.5","1.3","3.3","2.023","0.086","2.6","4.0"
"3011A78","병천천1","2017/03/20","4회차","127°19'33.72""","36°43'27.09""","10:20","8.6","1.8","7.4","4.710","0.122","4.8","2.8"
"3011A43","보강천1","2017/03/20","4회차","127°34'49.96""","36°47'12.95""","13:00","12.1","2.7","5.5","1.749","0.060","4.7","8.6"
"3010A20","부강","2017/03/20","4회차","127°21'49.14""","36°30'59.78""","12:00","11.9","1.7","7.8","3.868","0.039","4.9","5.2"
"3012A42","부여","2017/03/20","4회차","126°56'39.9""","36°19'19.5""","10:40","16.5","4.0","9.5","3.977","0.059","7.1","16.4"
"3011A68","석남천","2017/03/20","4회차","127°23'17.65""","36°39'34.28""","13:00","8.9","8.0","8.6","14.150","0.131","8.2","5.2"
"3011A48","성암천","2017/03/20","4회차","127°27'39.63""","36°44'42.04""","14:20","14.1","1.9","6.4","3.213","0.090","4.3","5.4"
"3010A15","세종1","2017/03/20","4회차","127°23'23.41""","36°29'44.91""","14:00","13.3","1.4","6.4","4.898","0.059","5.6","3.8"
"3011A79","용두천","2017/03/20","4회차","127°23'50.27""","36°45'28.08""","15:10","15.3","2.0","5.5","2.123","0.045","3.8","5.2"
"3008A55","용호천","2017/03/20","4회차","127°27'8.04""","36°26'53.6""","10:20","12.8","0.5","3.0","2.014","0.041","2.2","2.6"
"3009A30","유등천1","2017/03/20","4회차","127°22'20.25""","36°14'58.74""","10:00","13.6","1.0","4.7","2.514","0.018","2.1","0.8"
"3011A87","조천2","2017/03/20","4회차","127°17'58.66""","36°35'8.48""","11:10","11.8","2.5","5.5","6.159","0.048","4.5","7.4"
"3011A17","한천","2017/03/20","4회차","127°30'18.88""","36°54'42.61""","11:00","16.6","3.0","6.7","4.195","0.137","5.6","4.8"
"3101A60","곡교천2","2017/03/21","3회차","126°56'2.2""","36°49'17.9""","10:35","9.7","12.4","13.1","11.406","0.250","10.1","13.5"
"3014A10","강경","2017/03/21","4회차","127°0'23.9""","36°9'15.3""","11:20","15.5","4.3","7.8","3.615","0.056","5.9","12.8"
"3014A50","금강갑문","2017/03/21","4회차","126°45'10.9""","36°0'52.4""","13:50","11.4","2.2","7.3","4.069","0.058","5.0","12.3"
"3012A65","금천","2017/03/21","4회차","126°53'7.52""","36°14'53.49""","15:00","11.5","2.0","5.8","1.861","0.088","3.7","17.8"
"3014A45","길산천2","2017/03/21","4회차","126°44'23.17""","36°2'41.9""","14:30","11.6","4.4","9.1","2.489","0.119","5.9","27.5"
"3013A50","논산천4","2017/03/21","4회차","127°0'38.2""","36°9'57.3""","10:40","14.8","3.9","8.7","4.465","0.105","5.7","17.0"
"3012A17","대교천2","2017/03/21","4회차","127°14'17.58""","36°28'26.45""","13:00","14.6","1.4","5.0","2.198","0.053","2.9","3.8"
"3012A37","목면","2017/03/21","4회차","127°0'31.9""","36°23'3.6""","13:10","16.8","6.0","10.1","4.040","0.075","7.0","10.3"
"3014A15","산북천","2017/03/21","4회차","126°56'32.99""","36°6'28.06""","13:00","16.5","11.4","23.8","10.634","0.683","15.2","17.4"
"3012A73","석성천1","2017/03/21","4회차","127°4'2.08""","36°15'40.69""","11:20","13.0","2.2","5.6","3.375","0.033","3.5","2.2"
"3012A77","석성천3","2017/03/21","4회차","126°59'47.88""","36°12'13.96""","14:20","11.3","3.7","7.7","3.257","0.147","5.4","22.3"
"3012A19","세종2","2017/03/21","4회차","127°11'46""","36°26'29.98""","11:20","12.7","4.0","8.1","4.302","0.076","5.8","5.6"
"3012A05","연기","2017/03/21","4회차","127°16'15.4""","36°28'40.7""","10:30","11.1","3.1","7.6","4.398","0.080","5.2","9.8"
"3012A08","용수천1","2017/03/21","4회차","127°16'30.81""","36°25'40.22""","09:40","13.3","0.5","3.2","1.909","0.029","1.9","1.0"
"3012A10","용수천2","2017/03/21","4회차","127°16'25.68""","36°27'31.68""","10:30","13.2","1.0","3.7","1.653","0.036","2.2","9.6"
"3012A35","유구천","2017/03/21","4회차","127°3'4.34""","36°28'5.61""","11:10","13.3","1.3","3.0","2.154","0.012","1.7","0.8"
"3012A53","정동","2017/03/21","4회차","126°55'23.9""","36°18'11.6""","14:30","16.6","4.8","8.7","4.072","0.087","6.4","12.2"
"3012A25","정안천","2017/03/21","4회차","127°7'32.07""","36°28'17.16""","10:00","12.0","1.4","3.3","2.608","0.055","2.1","7.6"
"3012A52","지천2","2017/03/21","4회차","126°54'48.92""","36°19'18.79""","14:00","11.6","1.3","4.2","2.098","0.032","2.5","11.4"
"3302A52","고부천3","2017/03/22","4회차","126°46'46.16""","35°44'27.67""","10:40","10.9","4.1","8.6","3.308","0.126","6.7","39.0"
"3012A30","곰나루","2017/03/22","4회차","127°6'39.64""","36°28'27.75""","09:40","13.0","4.3","9.0","4.408","0.077","6.1","10.0"
"3012A40","공주2","2017/03/22","4회차","126°59'13.8""","36°20'31.3""","10:02","14.3","5.0","9.8","4.193","0.069","5.7","11.2"
"3301A55","김제","2017/03/22","4회차","126°57'24""","35°54'24.5""","13:30","12.8","7.2","14.4","10.293","0.113","10.2","24.7"
"3013A17","노성천1","2017/03/22","4회차","127°8'21.07""","36°18'35.24""","11:30","13.2","1.1","4.0","2.039","0.052","2.7","4.8"
