"분류번호","측정소명","년/월/일","회차","경도","위도","채수시각","DO(㎎/L)","BOD(㎎/L)","COD(㎎/L)","TN(㎎/L)","TP(㎎/L)","TOC(㎎/L)","SS(㎎/L)"
"3012A08","용수천1","2021/03/23","4회차","127°16'30.81""","36°25'40.22""","09:50","12.3","0.7","3.6","1.966","0.018","1.5","1.3"
"3012A10","용수천2","2021/03/23","4회차","127°16'25.68""","36°27'31.68""","10:50","13.1","0.9","3.2","1.634","0.016","2.0","0.9"
"3012A35","유구천","2021/03/23","4회차","127°3'4.34""","36°28'5.61""","14:20","11.6","1.4","3.9","2.162","0.016","2.2","3.3"
"3012A53","정동","2021/03/23","4회차","126°55'23.9""","36°18'11.6""","13:00","12.5","5.5","10.3","3.679","0.044","7.2","42.8"
"3012A25","정안천","2021/03/23","4회차","127°7'32.07""","36°28'17.16""","12:40","12.0","1.4","3.7","3.080","0.024","2.5","3.6"
"3012A52","지천2","2021/03/23","4회차","126°54'48.92""","36°19'18.79""","10:40","11.4","0.8","4.4","1.965","0.023","2.0","4.1"
"3008A60","현도","2021/03/23","4회차","127°27'9.78""","36°26'56.95""","10:35","11.6","0.4","3.8","1.077","0.000","2.2","0.9"
"3011A05","미호강1","2021/03/24","1회차","127°30'1.94""","36°58'50.02""","10:17","11.7","3.1","10.5","4.591","0.139","4.2","6.2"
"3011A20","미호강3","2021/03/24","1회차","127°30'12.6""","36°50'44.1""","10:48","11.6","2.7","6.8","4.144","0.076","6.6","9.5"
"3011A32","미호강4","2021/03/24","1회차","127°29'36""","36°49'33.4""","11:02","10.7","2.6","6.4","3.577","0.059","3.6","12.5"
"3011A50","미호강6","2021/03/24","1회차","127°28'32.3""","36°42'50.4""","11:40","11.8","2.8","6.2","3.049","0.041","3.8","11.2"
"3011A70","미호강7","2021/03/24","1회차","127°22'58.9""","36°39'30.1""","12:32","11.0","3.2","8.3","4.899","0.041","4.0","10.5"
"3011A82","미호강8","2021/03/24","1회차","127°21'2.58""","36°37'22.73""","12:53","10.7","3.3","8.4","7.031","0.035","4.3","10.2"
"3302A52","고부천3","2021/03/24","4회차","126°46'46.16""","35°44'27.67""","11:40","14.0","6.3","9.3","4.310","0.053","5.6","6.8"
"3301A55","김제","2021/03/24","4회차","126°57'24""","35°54'24.5""","12:40","9.1","5.2","9.4","8.710","0.090","6.5","20.6"
"3302A40","동진강3","2021/03/24","4회차","126°49'2.7""","35°43'2.9""","11:00","13.2","3.3","8.0","3.746","0.064","5.1","13.6"
"3302A65","원평천3","2021/03/24","4회차","126°47'47.6""","35°46'50.1""","12:20","12.4","5.1","10.5","7.943","0.077","7.5","18.5"
"3301A20","전주","2021/03/24","4회차","127°5'59.1""","35°53'46.7""","11:00","13.3","4.7","8.7","1.899","0.153","5.6","17.6"
"3301A40","전주천7","2021/03/24","4회차","127°5'26.1""","35°52'59.1""","11:50","9.6","7.2","10.6","11.982","0.076","7.5","4.4"
"3302A35","정읍천4","2021/03/24","4회차","126°51'49.2""","35°40'45.67""","12:00","9.3","3.0","8.4","5.711","0.076","6.1","17.6"
"3301A60","탑천","2021/03/24","4회차","126°51'23.7""","35°55'30.3""","12:40","8.9","6.2","10.2","5.811","0.145","6.5","25.7"
"3001A10","가막","2021/03/25","4회차","127°31'4.1""","35°48'7.6""","10:40","11.8","0.8","3.9","3.545","0.041","2.5","2.1"
"3101A60","곡교천2","2021/03/25","4회차","126°56'2.2""","36°49'17.9""","12:30","10.0","7.2","11.0","9.492","0.199","7.3","6.8"
"3012A30","곰나루","2021/03/25","4회차","127°6'39.64""","36°28'27.75""","09:45","11.2","2.8","7.5","3.717","0.066","3.9","9.0"
"3012A40","공주2","2021/03/25","4회차","126°59'13.8""","36°20'31.3""","10:15","13.6","2.7","8.1","3.191","0.040","4.6","11.9"
"3001A05","구량천","2021/03/25","4회차","127°36'53.72""","35°52'.65""","12:00","12.4","0.6","2.7","2.604","0.017","1.3","1.5"
"3005A25","금상천","2021/03/25","4회차","127°51'28.26""","36°15'20.36""","11:00","12.6","0.5","3.1","2.251","0.013","1.7","1.2"
"3003A30","무주남대천3","2021/03/25","4회차","127°37'12.64""","36°0'9.1""","10:10","12.4","0.9","3.0","2.009","0.017","1.7","1.6"
"3007A40","보청천3","2021/03/25","4회차","127°49'4.7""","36°22'36.72""","12:00","13.0","1.0","4.1","1.821","0.024","2.1","1.6"
"3004A05","부리","2021/03/25","4회차","127°35'36.86""","36°2'56.1""","11:00","11.8","0.6","3.8","1.491","0.014","2.3","2.4"
"3012A60","부여1","2021/03/25","4회차","126°53'32.8""","36°16'32.6""","10:40","13.3","2.7","8.1","3.239","0.041","5.5","13.9"
"3012A70","부여2","2021/03/25","4회차","126°56'56.1""","36°14'39.1""","11:00","13.4","2.9","8.0","3.054","0.040","4.7","12.2"
"3008A02","상곡천","2021/03/25","4회차","127°34'3.84""","36°13'11.72""","13:00","12.0","0.8","2.9","2.750","0.016","1.3","1.2"
"3012A80","성동","2021/03/25","4회차","127°0'12.73""","36°10'22.52""","12:45","13.2","2.2","7.6","3.180","0.028","4.7","9.4"
"3014A30","양화","2021/03/25","4회차","126°52'24.13""","36°6'27.13""","12:15","11.6","2.5","7.1","3.319","0.030","3.7","5.3"
"3002A40","용담","2021/03/25","4회차","127°32'7.38""","35°58'14.91""","11:20","11.5","0.4","4.1","1.263","0.013","2.5","1.8"
"3006A05","이원","2021/03/25","4회차","127°40'10.1""","36°14'25""","11:10","11.7","0.8","4.0","1.804","0.020","2.4","2.5"
"3001A30","정자천","2021/03/25","4회차","127°26'24.81""","35°51'22.74""","10:30","11.9","0.5","2.3","2.598","0.013","1.3","1.1"
"3004A40","제원2","2021/03/25","4회차","127°35'21.55""","36°6'59.03""","10:30","11.5","0.6","4.5","1.635","0.016","2.3","2.1"
"3101A52","천안천3","2021/03/25","4회차","127°5'23""","36°46'30""","11:00","8.4","16.0","13.3","12.060","0.185","8.6","19.2"
"3005A30","초강2","2021/03/25","4회차","127°43'17.6""","36°13'49""","12:00","11.5","0.6","4.0","1.948","0.014","2.6","2.0"
"3008A05","추풍천","2021/03/25","4회차","127°30'35.24""","36°14'21.29""","13:00","14.8","1.0","3.7","3.337","0.023","1.8","3.4"
"3302A52","고부천3","2021/03/29","5회차","126°46'46.16""","35°44'27.67""","12:00","11.3","5.2","9.1","4.261","0.058","5.3","38.8"
"3012A20","공주1","2021/03/29","5회차","127°7'27.58""","36°27'59.19""","11:50","10.5","2.8","7.3","3.957","0.063","4.5","9.0"
"3012A32","금강","2021/03/29","5회차","127°6'.1""","36°27'52.7""","10:20","11.1","2.7","7.2","3.921","0.061","4.3","10.6"
"3301A55","김제","2021/03/29","5회차","126°57'24""","35°54'24.5""","13:00","6.8","7.5","9.8","6.446","0.121","6.9","28.4"
"3008A40","대청댐","2021/03/29","5회차","127°28'35.5""","36°22'16.2""","13:25","11.4","0.4","4.0","1.280","0.011","2.3","0.5"
"3302A40","동진강3","2021/03/29","5회차","126°49'2.7""","35°43'2.9""","11:20","10.3","3.1","7.4","4.233","0.071","3.9","16.8"
"3012A42","부여","2021/03/29","5회차","126°56'39.9""","36°19'19.5""","10:30","12.6","3.7","8.8","3.954","0.060","6.0","12.4"
"3302A65","원평천3","2021/03/29","5회차","126°47'47.6""","35°46'50.1""","12:40","11.8","7.2","10.8","6.980","0.079","5.7","22.4"
"3301A20","전주","2021/03/29","5회차","127°5'59.1""","35°53'46.7""","10:40","10.6","3.9","7.4","1.841","0.202","3.6","14.8"
"3301A40","전주천7","2021/03/29","5회차","127°5'26.1""","35°52'59.1""","11:10","8.2","4.3","10.8","12.244","0.089","8.0","1.6"
"3302A35","정읍천4","2021/03/29","5회차","126°51'49.2""","35°40'45.67""","12:00","10.0","4.6","7.1","3.881","0.082","4.6","12.4"
"3301A60","탑천","2021/03/29","5회차","126°51'23.7""","35°55'30.3""","13:00","6.0","7.8","10.3","4.567","0.161","7.3","14.0"
"3001A10","가막","2021/03/30","5회차","127°31'4.1""","35°48'7.6""","10:30","11.7","0.9","3.9","2.940","0.041","2.0","5.4"
"3101A60","곡교천2","2021/03/30","5회차","126°56'2.2""","36°49'17.9""","11:40","8.6","6.0","10.3","8.018","0.230","6.8","5.8"
"3001A05","구량천","2021/03/30","5회차","127°36'53.72""","35°52'.65""","11:30","12.5","0.6","3.0","2.313","0.014","1.3","1.2"
"3005A25","금상천","2021/03/30","5회차","127°51'28.26""","36°15'20.36""","11:20","11.9","0.7","3.9","2.213","0.010","2.2","1.4"
"3003A30","무주남대천3","2021/03/30","5회차","127°37'12.64""","36°0'9.1""","10:10","11.7","1.1","4.0","2.051","0.017","2.0","3.1"
"3007A40","보청천3","2021/03/30","5회차","127°49'4.7""","36°22'36.72""","12:20","12.0","0.9","4.7","1.737","0.019","2.2","2.5"
"3004A05","부리","2021/03/30","5회차","127°35'36.86""","36°2'56.1""","11:20","11.2","2.0","3.7","1.520","0.012","2.0","2.4"
"3008A02","상곡천","2021/03/30","5회차","127°34'3.84""","36°13'11.72""","13:00","11.3","0.8","3.6","2.620","0.014","1.6","1.5"
"3002A40","용담","2021/03/30","5회차","127°32'7.38""","35°58'14.91""","11:20","11.2","0.9","3.9","1.299","0.009","2.0","1.3"
"3006A05","이원","2021/03/30","5회차","127°40'10.1""","36°14'25""","11:10","11.0","0.9","4.5","1.634","0.014","2.1","3.8"
"3001A30","정자천","2021/03/30","5회차","127°26'24.81""","35°51'22.74""","10:40","12.1","0.6","2.5","2.444","0.007","1.1","1.2"
"3004A40","제원2","2021/03/30","5회차","127°35'21.55""","36°6'59.03""","10:20","10.9","1.7","3.8","1.640","0.013","1.8","3.0"
"3101A52","천안천3","2021/03/30","5회차","127°5'23""","36°46'30""","10:30","9.2","13.2","11.6","10.006","0.273","7.8","9.6"
"3005A30","초강2","2021/03/30","5회차","127°43'17.6""","36°13'49""","12:00","10.9","0.9","4.2","1.757","0.013","2.1","3.2"
"3008A05","추풍천","2021/03/30","5회차","127°30'35.24""","36°14'21.29""","13:40","13.8","1.1","3.8","2.862","0.023","1.8","3.5"
"3009A80","갑천7","2021/04/01","1회차","127°23'59.87""","36°27'13.72""","13:00","10.8","4.2","10.3","6.285","0.105","7.0","7.2"
"3201A10","당진천1","2021/04/01","1회차","126°37'28""","36°53'48.7""","10:25","9.1","3.4","3.8","1.885","0.029","1.8","9.4"
"3008A52","대청","2021/04/01","1회차","127°28'30.32""","36°28'33.27""","10:00","12.0","0.8","4.0","1.385","0.009","2.7","1.0"
"3202A60","도당천","2021/04/01","1회차","126°31'8.76""","36°44'8.16""","13:00","9.5","2.9","4.9","2.835","0.017","2.9","9.2"
"3202A30","둔당천","2021/04/01","1회차","126°25'48.66""","36°45'39.39""","12:30","9.5","3.4","5.2","4.309","0.056","2.9","7.8"
"3011A53","무심천1","2021/04/01","1회차","127°30'6.27""","36°35'6.1""","11:40","11.4","2.8","6.9","1.880","0.082","3.0","15.0"
"3011A65","무심천3","2021/04/01","1회차","127°27'16.1""","36°40'30.8""","13:30","11.7","4.1","7.7","2.503","0.147","5.1","7.8"
"3011A97","미호강10","2021/04/01","1회차","127°19'8.29""","36°31'29.17""","12:30","11.3","5.1","9.8","5.496","0.061","6.1","19.4"
"3011A15","미호강2","2021/04/01","1회차","127°27'41.89""","36°56'10.41""","10:30","13.2","3.4","8.4","4.493","0.175","5.3","7.3"
"3011A40","미호강5","2021/04/01","1회차","127°30'34.8""","36°46'19.7""","10:00","10.8","2.8","7.8","2.976","0.077","4.0","15.4"
"3011A84","미호강9","2021/04/01","1회차","127°18'59.57""","36°34'55.88""","13:20","10.3","3.3","9.7","5.950","0.073","6.0","9.2"
"3010A30","백천","2021/04/01","1회차","127°21'41.41""","36°31'33.81""","11:50","12.4","0.8","4.0","1.933","0.028","1.9","2.3"
"3011A78","병천천1","2021/04/01","1회차","127°19'33.72""","36°43'27.09""","11:40","8.9","3.3","9.2","3.606","0.096","4.1","4.6"
"3011A43","보강천1","2021/04/01","1회차","127°34'49.96""","36°47'12.95""","12:50","12.9","2.0","6.2","3.046","0.063","2.9","15.0"
"3007A10","보청천1","2021/04/01","1회차","127°40'39.8""","36°32'32""","12:38","11.0","0.4","2.2","2.175","0.015","1.2","7.2"
"3007A20","보청천2","2021/04/01","1회차","127°43'26.8""","36°28'54.8""","12:22","11.7","0.9","3.0","1.901","0.023","1.6","4.5"
"3010A20","부강","2021/04/01","1회차","127°21'49.14""","36°30'59.78""","11:20","10.7","2.1","6.2","3.503","0.046","3.9","4.0"
"3007A35","삼가천","2021/04/01","1회차","127°48'42.2""","36°26'14""","11:07","12.0","1.0","2.8","2.421","0.016","1.4","5.1"
"3301A30","삼천1","2021/04/01","1회차","127°7'4.92""","35°46'21.37""","10:58","10.2","1.2","2.4","2.124","0.017","1.8","4.0"
"3301A35","삼천2","2021/04/01","1회차","127°6'43.22""","35°48'49""","11:20","11.3","1.8","3.4","2.323","0.040","2.2","7.0"
"3301A37","삼천3","2021/04/01","1회차","127°6'21.83""","35°50'8.93""","12:15","10.0","1.9","4.1","2.132","0.048","2.4","8.0"
"3011A68","석남천","2021/04/01","1회차","127°23'17.65""","36°39'34.28""","14:50","10.0","2.1","7.1","13.652","0.018","4.7","3.6"
"3011A48","성암천","2021/04/01","1회차","127°27'39.63""","36°44'42.04""","11:00","10.2","2.3","5.6","2.180","0.061","2.8","7.6"
"3010A15","세종1","2021/04/01","1회차","127°23'23.41""","36°29'44.91""","14:00","12.1","1.9","7.4","3.350","0.047","3.9","12.2"
"3202A80","와룡천","2021/04/01","1회차","126°32'59""","36°36'1.1""","13:30","9.4","2.2","4.0","4.203","0.059","2.7","7.2"
"3011A79","용두천","2021/04/01","1회차","127°23'50.27""","36°45'28.08""","14:50","13.6","3.0","8.7","3.848","0.233","4.7","6.6"
"3008A55","용호천","2021/04/01","1회차","127°27'8.04""","36°26'53.6""","10:30","11.6","0.8","4.4","1.217","0.023","1.7","4.0"
"3009A30","유등천1","2021/04/01","1회차","127°22'20.25""","36°14'58.74""","09:40","11.8","0.9","3.3","2.071","0.012","1.3","2.8"
"3202A20","장검천","2021/04/01","1회차","126°23'23.64""","36°43'16.32""","12:20","9.5","5.0","6.6","9.597","0.170","3.8","27.0"
"3301A25","전주천1","2021/04/01","1회차","127°10'13.75""","35°48'7.28""","10:15","11.8","0.7","0.7","2.901","0.017","0.8","1.2"
"3011A87","조천2","2021/04/01","1회차","127°17'58.66""","36°35'8.48""","12:30","7.9","1.2","6.0","3.043","0.031","3.0","4.0"
"3202A50","청지천","2021/04/01","1회차","126°28'31.8""","36°46'4.08""","12:40","9.9","6.9","6.3","6.318","0.105","4.1","11.6"
"3202A10","태안천","2021/04/01","1회차","126°19'43.38""","36°44'22.91""","11:15","8.9","6.6","6.2","7.753","0.261","4.3","14.8"
"3008A50","품곡천","2021/04/01","1회차","127°31'32.9""","36°30'48.8""","13:47","10.6","1.4","4.6","1.688","0.011","2.2","5.2"
"3011A17","한천","2021/04/01","1회차","127°30'18.88""","36°54'42.61""","11:50","16.4","1.7","7.2","3.722","0.139","4.1","3.5"
"3007A30","항건천","2021/04/01","1회차","127°41'17""","36°28'48.5""","12:59","11.9","0.6","2.7","2.067","0.007","1.2","2.1"
"3008A20","회인천","2021/04/01","1회차","127°25'55.5""","36°31'22.27""","13:21","12.4","0.8","2.9","2.454","0.010","1.2","2.3"
"3014A10","강경","2021/04/02","1회차","127°0'23.9""","36°9'15.3""","14:00","12.2","5.7","10.8","2.891","0.040","4.9","23.2"
"3014A50","금강갑문","2021/04/02","1회차","126°45'10.9""","36°0'52.4""","12:40","11.5","4.5","10.0","2.855","0.035","4.5","11.8"
"3012A65","금천","2021/04/02","1회차","126°53'7.52""","36°14'53.49""","11:20","11.7","4.3","9.2","1.853","0.047","4.5","47.6"
"3014A45","길산천2","2021/04/02","1회차","126°44'23.17""","36°2'41.9""","14:00","13.2","5.0","10.8","1.476","0.059","6.4","33.5"
"3101A70","남원천","2021/04/02","1회차","126°46'35.94""","36°51'31.43""","11:00","8.8","4.3","8.6","5.330","0.117","4.5","17.0"
"3013A17","노성천1","2021/04/02","1회차","127°8'21.07""","36°18'35.24""","12:35","13.3","1.6","6.8","1.493","0.091","3.1","4.4"
"3013A05","논산천1","2021/04/02","1회차","127°15'31.02""","36°7'11.05""","10:40","11.0","0.5","2.7","2.067","0.006","1.4","0.8"
"3013A50","논산천4","2021/04/02","1회차","127°0'38.2""","36°9'57.3""","13:00","11.8","5.1","8.3","2.490","0.047","5.0","17.2"
"3012A17","대교천2","2021/04/02","1회차","127°14'17.58""","36°28'26.45""","12:20","12.8","1.4","5.5","1.389","0.063","2.6","3.1"
"3012A37","목면","2021/04/02","1회차","127°0'31.9""","36°23'3.6""","12:00","14.3","7.5","9.8","2.767","0.036","6.0","20.8"
"3011A25","백곡천1","2021/04/02","1회차","127°22'47.6""","36°52'52.4""","13:27","11.2","1.1","3.2","1.944","0.014","1.7","2.2"
"3011A30","백곡천2","2021/04/02","1회차","127°27'41.39""","36°51'16.3""","14:51","12.3","1.9","5.9","1.191","0.061","3.2","4.6"
"3014A15","산북천","2021/04/02","1회차","126°56'32.99""","36°6'28.06""","12:00","9.7","9.9","19.2","6.573","0.351","9.9","133.0"
"3012A73","석성천1","2021/04/02","1회차","127°4'2.08""","36°15'40.69""","13:30","12.5","1.4","5.3","1.647","0.050","2.7","5.8"
"3012A77","석성천3","2021/04/02","1회차","126°59'47.88""","36°12'13.96""","14:50","9.5","2.6","9.3","3.034","0.115","5.3","28.7"
"3012A19","세종2","2021/04/02","1회차","127°11'46""","36°26'29.98""","10:50","11.6","3.4","8.1","3.285","0.038","4.9","11.0"
"3012A05","연기","2021/04/02","1회차","127°16'15.4""","36°28'40.7""","10:00","11.1","2.8","7.1","3.787","0.045","4.8","11.8"
"3013A15","연산천","2021/04/02","1회차","127°13'38.95""","36°14'44.46""","11:35","12.2","1.0","3.6","2.857","0.042","1.6","3.7"
"3012A08","용수천1","2021/04/02","1회차","127°16'30.81""","36°25'40.22""","10:10","11.3","0.8","3.5","1.852","0.018","1.4","2.0"
"3012A10","용수천2","2021/04/02","1회차","127°16'25.68""","36°27'31.68""","11:30","12.3","0.6","3.1","1.547","0.020","1.5","0.7"
"3203A40","웅천천2","2021/04/02","1회차","126°35'46.6""","36°13'29.3""","10:52","10.5","0.9","4.2","1.476","0.049","2.1","11.1"
"3012A35","유구천","2021/04/02","1회차","127°3'4.34""","36°28'5.61""","14:20","11.2","1.1","3.9","1.862","0.021","1.9","4.0"
"3012A53","정동","2021/04/02","1회차","126°55'23.9""","36°18'11.6""","13:00","15.3","5.3","9.8","3.211","0.034","5.9","24.4"
"3012A25","정안천","2021/04/02","1회차","127°7'32.07""","36°28'17.16""","13:20","11.5","1.8","5.7","3.522","0.039","2.7","3.2"
"3012A52","지천2","2021/04/02","1회차","126°54'48.92""","36°19'18.79""","10:50","10.1","1.2","5.6","2.019","0.032","2.7","27.8"
"3011A35","초평천","2021/04/02","1회차","127°31'17.6""","36°50'42.5""","15:05","11.3","1.2","3.8","1.595","0.010","1.8","2.3"
"3011A10","칠장천","2021/04/02","1회차","127°27'9.37""","36°58'16.91""","12:51","9.8","1.5","7.9","4.746","0.076","4.4","3.1"
"3001A10","가막","2021/04/05","1회차","127°31'4.1""","35°48'7.6""","10:40","12.8","0.6","3.3","3.150","0.047","2.7","7.3"
"3012A20","공주1","2021/04/05","1회차","127°7'27.58""","36°27'59.19""","11:20","11.3","6.1","7.7","4.002","0.097","6.1","16.0"
"3001A05","구량천","2021/04/05","1회차","127°36'53.72""","35°52'.65""","11:30","12.5","0.8","3.6","2.480","0.023","1.6","2.5"
"3012A32","금강","2021/04/05","1회차","127°6'.1""","36°27'52.7""","10:30","10.4","6.2","8.1","3.890","0.100","6.5","14.0"
"3005A25","금상천","2021/04/05","1회차","127°51'28.26""","36°15'20.36""","10:50","11.6","0.9","5.0","3.781","0.030","3.0","3.8"
"3008A40","대청댐","2021/04/05","1회차","127°28'35.5""","36°22'16.2""","13:45","11.6","0.3","3.6","1.218","0.012","2.9","1.4"
"3302A05","동진강1","2021/04/05","1회차","126°58'42.1""","35°36'57.9""","09:55","11.4","0.6","3.4","1.778","0.020","2.0","1.6"
"3302A10","동진강2","2021/04/05","1회차","126°52'4.23""","35°40'58.97""","10:13","9.9","1.1","5.3","2.316","0.033","2.8","13.1"
"3011A60","무심천2","2021/04/05","1회차","127°29'1.82""","36°38'8.85""","14:46","12.5","2.8","6.5","2.201","0.096","3.6","11.4"
"3003A30","무주남대천3","2021/04/05","1회차","127°37'12.64""","36°0'9.1""","11:20","11.7","1.4","4.3","2.120","0.019","2.0","3.7"
"3101A25","무한천2","2021/04/05","1회차","126°49'49.7""","36°43'59.2""","14:20","8.9","4.4","8.4","3.394","0.087","4.2","49.2"
"3303A10","백천내","2021/04/05","1회차","126°36'36.5""","35°39'17.1""","14:00","10.1","0.8","2.0","2.080","0.003","0.9","0.8"
"3011A45","보강천2","2021/04/05","1회차","127°34'20.86""","36°47'1.91""","09:53","10.9","2.6","5.2","3.440","0.104","4.1","12.1"
"3007A40","보청천3","2021/04/05","1회차","127°49'4.7""","36°22'36.72""","11:50","11.5","0.9","4.6","3.756","0.049","3.3","9.7"
"3004A05","부리","2021/04/05","1회차","127°35'36.86""","36°2'56.1""","12:30","10.9","0.6","3.0","1.905","0.014","2.4","3.1"
"3012A42","부여","2021/04/05","1회차","126°56'39.9""","36°19'19.5""","11:00","13.3","3.6","7.7","3.544","0.052","5.5","13.2"
"3101A45","삼용천","2021/04/05","1회차","127°9'11.04""","36°47'52.98""","12:50","8.9","1.1","4.2","2.664","0.057","2.6","2.2"
"3008A02","상곡천","2021/04/05","1회차","127°34'3.84""","36°13'11.72""","14:00","10.3","0.7","3.4","4.005","0.024","1.9","3.0"
"3006A10","옥천","2021/04/05","1회차","127°38'44.8""","36°16'59.6""","12:30","10.4","1.6","5.3","2.524","0.036","3.3","13.8"
"3101A55","온천천","2021/04/05","1회차","126°59'31.56""","36°47'45.24""","13:40","8.2","1.0","9.4","8.121","0.117","5.4","17.6"
"3002A40","용담","2021/04/05","1회차","127°32'7.38""","35°58'14.91""","11:20","10.7","0.3","2.9","1.369","0.010","2.6","1.6"
"3101A40","원성천","2021/04/05","1회차","127°9'11.88""","36°48'1.44""","12:45","8.9","2.9","16.5","4.102","0.119","4.0","201.6"
"3302A55","원평천1","2021/04/05","1회차","126°55'6.9""","35°44'48.3""","10:30","11.6","5.9","11.9","3.552","0.030","3.5","22.1"
"3006A05","이원","2021/04/05","1회차","127°40'10.1""","36°14'25""","11:40","10.2","0.6","5.3","2.777","0.045","3.8","15.0"
"3001A30","정자천","2021/04/05","1회차","127°26'24.81""","35°51'22.74""","10:30","11.2","0.7","3.0","2.827","0.012","1.3","1.5"
"3004A40","제원2","2021/04/05","1회차","127°35'21.55""","36°6'59.03""","11:00","10.8","0.7","4.3","1.702","0.017","2.5","10.8"
"3101A35","천안천1","2021/04/05","1회차","127°8'46.27""","36°47'57.12""","13:00","8.8","3.0","9.2","10.049","0.093","5.7","14.2"
"3101A50","천안천2","2021/04/05","1회차","127°6'48.36""","36°46'51.62""","13:10","8.8","3.0","6.7","3.327","0.094","3.6","20.2"
"3005A30","초강2","2021/04/05","1회차","127°43'17.6""","36°13'49""","12:20","10.4","1.2","8.1","4.100","0.087","4.7","20.8"
"3008A05","추풍천","2021/04/05","1회차","127°30'35.24""","36°14'21.29""","13:30","11.6","1.3","4.3","4.086","0.051","2.3","5.6"
"3008A60","현도","2021/04/05","1회차","127°27'9.78""","36°26'56.95""","10:05","11.3","0.8","3.7","1.225","0.005","2.3","1.2"
"3302A45","고부천1","2021/04/06","1회차","126°45'35.9""","35°39'32.5""","11:20","9.3","4.2","7.8","3.836","0.064","5.4","19.1"
"3302A50","고부천2","2021/04/06","1회차","126°47'15.9""","35°43'38.9""","11:00","9.9","4.2","7.9","3.861","0.048","5.3","11.0"
"3013A20","노성천2","2021/04/06","1회차","127°5'37.04""","36°13'8.6""","11:15","9.8","1.5","4.4","1.666","0.059","2.3","8.2"
"3013A10","논산천2","2021/04/06","1회차","127°12'9.59""","36°10'28.47""","13:25","11.2","1.2","2.0","1.965","0.009","1.1","0.8"
"3013A30","논산천3","2021/04/06","1회차","127°4'49.8""","36°12'35.44""","11:35","9.7","1.7","4.5","1.325","0.049","2.2","18.2"
"3012A15","대교천1","2021/04/06","1회차","127°12'31.7""","36°29'58.8""","10:31","10.6","0.3","2.6","2.086","0.034","2.4","1.5"
"3009A05","두계천","2021/04/06","1회차","127°15'13.7""","36°16'51.9""","13:50","10.4","4.0","2.6","1.085","0.018","1.6","4.0"
"3013A40","방축천","2021/04/06","1회차","127°3'12.67""","36°10'22.65""","11:45","6.9","6.9","8.0","4.237","0.222","5.0","15.8"
"3101A05","삽교천1","2021/04/06","1회차","126°43'52.1""","36°41'12.2""","13:30","9.5","2.8","5.8","3.840","0.132","3.6","25.0"
"3101A10","삽교천2","2021/04/06","1회차","126°45'17.57""","36°44'9.85""","13:50","10.6","2.9","6.6","4.304","0.154","4.3","22.1"
"3101A15","삽교천3","2021/04/06","1회차","126°48'53.6""","36°46'26.7""","14:10","9.6","4.2","7.5","5.384","0.276","6.1","48.9"
"3012A75","석성천2","2021/04/06","1회차","127°1'52.89""","36°14'6.46""","11:00","9.7","1.4","6.6","2.493","0.069","1.7","26.0"
"3013A60","수철천","2021/04/06","1회차","127°5'37.8""","36°6'3.72""","12:55","11.9","2.5","5.6","2.223","0.276","2.7","5.8"
"3302A07","용호천","2021/04/06","1회차","126°53'35.6""","35°40'47.6""","10:40","9.8","1.8","5.7","3.122","0.071","4.6","9.7"
"3203A30","웅천천1","2021/04/06","1회차","126°40'33.41""","36°17'27.1""","10:00","11.2","0.8","2.1","2.828","0.006","0.8","0.8"
"3302A25","정읍천1","2021/04/06","1회차","126°52'22.8""","35°33'1.9""","13:00","10.4","0.7","0.7","1.734","0.020","1.4","2.0"
"3302A30","정읍천2","2021/04/06","1회차","126°50'20.4""","35°34'12""","13:20","11.2","0.9","1.7","2.121","0.023","1.6","8.5"
"3302A33","정읍천3","2021/04/06","1회차","126°49'38.6""","35°35'2.8""","11:45","11.2","1.5","3.2","2.766","0.039","2.3","10.8"
"3011A85","조천1","2021/04/06","1회차","127°18'20.9""","36°36'11.8""","11:17","10.4","0.9","3.8","2.869","0.071","2.6","7.7"
"3001A20","진안천","2021/04/06","1회차","127°27'16.4""","35°48'39.6""","14:49","9.9","2.1","3.6","2.849","0.042","1.9","3.8"
"3302A32","천원천","2021/04/06","1회차","126°49'38.6""","35°34'15.6""","11:55","10.5","2.1","3.7","4.473","0.053","2.9","12.4"
"3009A80","갑천7","2021/04/06","2회차","127°23'59.87""","36°27'13.72""","13:00","10.4","2.6","8.2","6.772","0.124","5.1","5.4"
"3101A70","남원천","2021/04/06","2회차","126°46'35.94""","36°51'31.43""","11:10","8.3","4.0","8.5","7.203","0.171","5.8","17.7"
"3008A52","대청","2021/04/06","2회차","127°28'30.32""","36°28'33.27""","10:00","12.1","0.2","4.2","1.515","0.007","2.9","1.7"
"3011A53","무심천1","2021/04/06","2회차","127°30'6.27""","36°35'6.1""","11:40","11.5","2.1","6.5","2.733","0.092","3.3","9.6"
"3011A65","무심천3","2021/04/06","2회차","127°27'16.1""","36°40'30.8""","13:20","11.3","4.1","6.9","3.030","0.151","4.9","6.8"
"3011A97","미호강10","2021/04/06","2회차","127°19'8.29""","36°31'29.17""","12:00","9.4","3.3","8.1","4.809","0.112","5.1","15.0"
"3011A15","미호강2","2021/04/06","2회차","127°27'41.89""","36°56'10.41""","10:30","11.3","8.8","14.5","5.160","0.196","6.8","9.6"
