"분류번호","측정소명","년/월/일","회차","경도","위도","채수시각","DO(㎎/L)","BOD(㎎/L)","COD(㎎/L)","TN(㎎/L)","TP(㎎/L)","TOC(㎎/L)","SS(㎎/L)"
"3008A40","대청댐","2022/05/30","5회차","127°28'35.5""","36°22'16.2""","13:25","9.4","0.6","4.0","1.201","0.009","2.2","1.3"
"3302A40","동진강3","2022/05/30","5회차","126°49'2.7""","35°43'2.9""","13:00","8.6","3.3","12.1","2.448","0.063","7.3","16.0"
"3011A97","미호강10","2022/05/30","5회차","127°19'8.29""","36°31'29.17""","15:15","9.5","4.3","12.0","2.883","0.073","7.9","20.3"
"3010A20","부강","2022/05/30","5회차","127°21'49.14""","36°30'59.78""","13:00","10.5","1.1","6.9","2.164","0.032","3.1","3.7"
"3012A42","부여","2022/05/30","5회차","126°56'39.9""","36°19'19.5""","10:40","13.4","4.4","9.7","1.781","0.039","5.9","9.3"
"3201A20","당진천2","2022/06/02","1회차","126°37'45.6""","36°56'29.4""","12:36","8.4","2.9","7.3","2.656","0.134","5.8","14.2"
"3003A10","무주남대천1","2022/06/02","1회차","127°40'2.5""","36°0'23.8""","14:25","9.3","1.6","4.6","0.796","0.013","1.4","3.1"
"3003A20","무주남대천2","2022/06/02","1회차","127°37'27.9""","36°0'10.9""","14:25","13.2","1.4","5.8","0.784","0.028","2.0","5.9"
"3002A50","용포","2022/06/02","1회차","127°37'.9""","35°59'26.4""","14:17","10.2","1.0","3.8","1.208","0.014","1.7","2.5"
"3013A80","강경천","2022/06/03","1회차","127°1'29.46""","36°9'44.46""","11:41","8.7","6.2","11.6","3.763","0.092","7.6","39.6"
"3012A15","대교천1","2022/06/03","1회차","127°12'31.7""","36°29'58.8""","11:12","9.9","0.9","7.3","0.990","0.030","3.8","6.6"
"3013A70","마산천","2022/06/03","1회차","127°3'19.77""","36°7'7.14""","11:15","6.9","3.6","12.0","2.670","0.289","6.3","14.3"
"3011A85","조천1","2022/06/03","1회차","127°18'20.9""","36°36'11.8""","09:43","7.7","0.9","4.6","0.904","0.027","1.9","4.4"
"3009A80","갑천7","2022/06/07","1회차","127°23'59.87""","36°27'13.72""","14:00","8.3","3.8","10.4","8.257","0.129","7.8","5.1"
"3012A20","공주1","2022/06/07","1회차","127°7'27.58""","36°27'59.19""","11:45","11.3","5.4","9.3","1.932","0.026","5.1","22.9"
"3203A10","광천천","2022/06/07","1회차","126°38'32.28""","36°30'43.56""","10:47","7.7","6.3","20.1","9.419","0.100","11.1","29.4"
"3012A32","금강","2022/06/07","1회차","127°6'.1""","36°27'52.7""","10:10","11.9","4.4","9.7","2.011","0.028","4.5","25.7"
"3008A52","대청","2022/06/07","1회차","127°28'30.32""","36°28'33.27""","10:00","10.2","0.5","4.0","1.317","0.004","2.6","0.9"
"3008A40","대청댐","2022/06/07","1회차","127°28'35.5""","36°22'16.2""","14:00","9.7","0.9","4.2","1.212","0.009","2.3","2.4"
"3011A53","무심천1","2022/06/07","1회차","127°30'6.27""","36°35'6.1""","11:30","8.6","2.9","9.8","1.234","0.133","6.4","11.0"
"3011A65","무심천3","2022/06/07","1회차","127°27'16.1""","36°40'30.8""","13:25","9.7","3.0","6.9","2.150","0.111","5.2","9.1"
"3011A97","미호강10","2022/06/07","1회차","127°19'8.29""","36°31'29.17""","12:10","9.6","6.5","12.0","3.173","0.040","8.3","25.8"
"3011A15","미호강2","2022/06/07","1회차","127°27'41.89""","36°56'10.41""","10:40","8.7","6.5","12.0","3.557","0.185","8.0","12.8"
"3011A40","미호강5","2022/06/07","1회차","127°30'34.8""","36°46'19.7""","10:00","9.2","2.3","8.2","1.457","0.058","5.5","12.6"
"3011A84","미호강9","2022/06/07","1회차","127°18'59.57""","36°34'55.88""","14:00","9.0","5.5","11.1","2.754","0.059","7.4","23.8"
"3010A30","백천","2022/06/07","1회차","127°21'41.41""","36°31'33.81""","11:30","9.6","0.8","6.9","1.506","0.077","4.3","5.3"
"3011A78","병천천1","2022/06/07","1회차","127°19'33.72""","36°43'27.09""","12:00","9.4","3.2","10.5","2.858","0.052","7.1","11.6"
"3011A43","보강천1","2022/06/07","1회차","127°34'49.96""","36°47'12.95""","12:20","8.8","1.1","7.4","1.532","0.074","5.0","10.9"
"3011A45","보강천2","2022/06/07","1회차","127°34'20.86""","36°47'1.91""","10:22","9.2","2.1","6.1","1.618","0.063","4.9","5.0"
"3010A20","부강","2022/06/07","1회차","127°21'49.14""","36°30'59.78""","10:50","10.4","0.9","5.2","2.246","0.022","3.0","4.4"
"3012A42","부여","2022/06/07","1회차","126°56'39.9""","36°19'19.5""","11:50","13.6","4.3","8.3","1.596","0.027","4.0","10.0"
"3101A05","삽교천1","2022/06/07","1회차","126°43'52.1""","36°41'12.2""","11:59","11.3","4.7","15.5","1.227","0.054","9.5","40.5"
"3101A10","삽교천2","2022/06/07","1회차","126°45'17.57""","36°44'9.85""","12:18","9.4","5.6","12.8","1.736","0.049","10.2","29.0"
"3101A15","삽교천3","2022/06/07","1회차","126°48'53.6""","36°46'26.7""","12:40","8.6","6.3","13.7","2.086","0.079","10.5","28.3"
"3011A68","석남천","2022/06/07","1회차","127°23'17.65""","36°39'34.28""","14:40","8.4","3.5","8.2","6.850","0.057","5.3","11.4"
"3011A48","성암천","2022/06/07","1회차","127°27'39.63""","36°44'42.04""","10:50","7.6","2.4","7.4","1.300","0.070","4.8","7.1"
"3010A15","세종1","2022/06/07","1회차","127°23'23.41""","36°29'44.91""","14:00","10.9","1.6","6.0","2.759","0.033","3.6","8.0"
"3011A79","용두천","2022/06/07","1회차","127°23'50.27""","36°45'28.08""","13:50","8.9","1.7","7.7","1.598","0.060","4.7","7.6"
"3008A55","용호천","2022/06/07","1회차","127°27'8.04""","36°26'53.6""","09:50","10.0","0.6","5.2","0.663","0.029","2.8","2.9"
"3009A30","유등천1","2022/06/07","1회차","127°22'20.25""","36°14'58.74""","09:50","9.8","1.2","3.9","0.349","0.016","2.2","2.7"
"3011A87","조천2","2022/06/07","1회차","127°17'58.66""","36°35'8.48""","13:00","9.7","1.4","6.8","4.686","0.039","4.0","5.3"
"3011A17","한천","2022/06/07","1회차","127°30'18.88""","36°54'42.61""","11:30","9.6","2.7","9.4","3.273","0.218","6.8","5.3"
"3009A10","갑천1","2022/06/08","1회차","128°24'57.7""","35°6'24""","10:55","9.9","2.2","5.7","1.480","0.077","3.0","2.4"
"3009A15","갑천2","2022/06/08","1회차","127°21'29.2""","36°18'22.1""","11:56","8.1","1.6","4.5","0.808","0.029","2.3","4.8"
"3009A20","갑천3","2022/06/08","1회차","127°20'58.92""","36°21'5.4""","09:55","6.9","1.5","5.1","0.831","0.042","3.1","5.6"
"3009A25","갑천4","2022/06/08","1회차","127°22'45.9""","36°22'25.3""","09:22","8.2","2.0","5.7","0.527","0.034","3.6","5.4"
"3009A65","갑천5","2022/06/08","1회차","127°24'43.9""","36°24'17.2""","13:30","7.6","2.9","9.0","7.321","0.140","5.8","6.0"
"3009A70","갑천6","2022/06/08","1회차","127°23'31""","36°26'10.6""","13:59","10.0","2.5","8.9","7.489","0.130","5.8","6.2"
"3014A10","강경","2022/06/08","1회차","127°0'23.9""","36°9'15.3""","14:40","5.1","2.1","8.2","2.054","0.074","5.7","7.6"
"3101A60","곡교천2","2022/06/08","1회차","126°56'2.2""","36°49'17.9""","11:30","7.5","5.6","16.5","9.416","0.238","9.4","17.4"
"3014A50","금강갑문","2022/06/08","1회차","126°45'10.9""","36°0'52.4""","13:30","8.3","2.0","8.6","1.478","0.041","5.5","8.2"
"3012A65","금천","2022/06/08","1회차","126°53'7.52""","36°14'53.49""","11:30","7.5","5.7","13.7","3.386","0.133","7.7","60.7"
"3014A45","길산천2","2022/06/08","1회차","126°44'23.17""","36°2'41.9""","14:00","7.3","5.9","16.2","4.433","0.109","10.3","45.5"
"3013A17","노성천1","2022/06/08","1회차","127°8'21.07""","36°18'35.24""","12:05","10.5","2.1","11.7","2.037","0.136","7.6","7.0"
"3013A05","논산천1","2022/06/08","1회차","127°15'31.02""","36°7'11.05""","10:10","9.6","0.6","3.7","1.868","0.015","2.0","2.2"
"3013A50","논산천4","2022/06/08","1회차","127°0'38.2""","36°9'57.3""","14:30","4.3","3.9","12.4","2.595","0.082","7.9","17.0"
"3201A10","당진천1","2022/06/08","1회차","126°37'28""","36°53'48.7""","13:10","11.3","0.4","6.2","1.598","0.030","3.3","5.2"
"3012A17","대교천2","2022/06/08","1회차","127°14'17.58""","36°28'26.45""","12:30","9.8","1.1","6.6","1.742","0.050","3.8","16.5"
"3009A45","대전천1","2022/06/08","1회차","127°27'23.9""","36°17'50""","10:48","10.7","1.6","4.4","2.448","0.020","2.2","3.2"
"3009A50","대전천2","2022/06/08","1회차","127°26'21.9""","36°18'54.1""","11:23","10.3","2.2","4.8","2.322","0.024","2.9","2.4"
"3009A55","대전천3","2022/06/08","1회차","127°25'31.45""","36°19'58.46""","11:32","10.4","2.9","6.3","3.101","0.095","4.0","6.4"
"3009A60","대전천4","2022/06/08","1회차","127°25'5.95""","36°20'20.66""","11:37","9.9","4.8","9.2","3.960","0.406","6.1","5.4"
"3202A60","도당천","2022/06/08","1회차","126°31'8.76""","36°44'8.16""","15:20","8.4","3.1","11.0","1.310","0.056","5.7","10.6"
"3202A30","둔당천","2022/06/08","1회차","126°25'48.66""","36°45'39.39""","14:43","5.8","3.0","8.7","1.325","0.064","4.6","5.8"
"3012A37","목면","2022/06/08","1회차","127°0'31.9""","36°23'3.6""","12:30","15.1","4.3","9.5","1.880","0.034","4.1","14.4"
"3014A15","산북천","2022/06/08","1회차","126°56'32.99""","36°6'28.06""","12:30","6.8","5.1","13.2","3.741","0.092","9.6","28.0"
"3012A73","석성천1","2022/06/08","1회차","127°4'2.08""","36°15'40.69""","13:45","6.7","4.9","13.5","6.633","0.118","8.9","13.8"
"3012A77","석성천3","2022/06/08","1회차","126°59'47.88""","36°12'13.96""","15:00","5.9","4.7","16.2","3.231","0.106","10.4","34.0"
"3012A19","세종2","2022/06/08","1회차","127°11'46""","36°26'29.98""","11:10","10.5","2.7","7.6","2.739","0.037","4.1","15.5"
"3012A05","연기","2022/06/08","1회차","127°16'15.4""","36°28'40.7""","10:20","10.1","1.8","6.5","2.125","0.034","4.1","9.9"
"3013A15","연산천","2022/06/08","1회차","127°13'38.95""","36°14'44.46""","11:00","12.8","0.9","3.8","1.277","0.046","1.9","2.1"
"3006A10","옥천","2022/06/08","1회차","127°38'44.8""","36°16'59.6""","11:03","9.5","1.1","3.7","0.811","0.025","2.4","7.5"
"3008A10","옥천천","2022/06/08","1회차","127°33'17.4""","36°19'42.2""","10:30","9.9","1.6","4.5","2.929","0.020","4.0","4.0"
"3202A80","와룡천","2022/06/08","1회차","126°32'59""","36°36'1.1""","15:45","8.5","3.2","9.5","2.164","0.024","5.9","8.4"
"3012A08","용수천1","2022/06/08","1회차","127°16'30.81""","36°25'40.22""","10:10","7.9","0.4","4.1","0.380","0.022","2.4","1.7"
"3012A10","용수천2","2022/06/08","1회차","127°16'25.68""","36°27'31.68""","11:20","14.1","0.7","3.0","1.018","0.011","1.6","1.3"
"3203A30","웅천천1","2022/06/08","1회차","126°40'33.41""","36°17'27.1""","11:05","9.3","0.9","4.4","2.604","0.037","3.2","2.2"
"3012A35","유구천","2022/06/08","1회차","127°3'4.34""","36°28'5.61""","14:20","10.0","2.2","4.9","0.222","0.015","2.4","5.8"
"3009A35","유등천2","2022/06/08","1회차","127°23'52.4""","36°16'38.4""","10:19","9.8","1.2","3.4","0.486","0.030","1.4","5.2"
"3009A40","유등천3","2022/06/08","1회차","127°22'53.7""","36°18'15.2""","10:10","10.0","1.9","4.5","0.389","0.028","2.1","5.4"
"3009A62","유등천7","2022/06/08","1회차","127°24'8""","36°21'25.9""","11:55","9.6","2.7","5.7","1.142","0.047","3.3","3.8"
"3202A20","장검천","2022/06/08","1회차","126°23'23.64""","36°43'16.32""","14:30","6.6","9.6","20.0","7.487","0.300","10.0","37.2"
"3012A53","정동","2022/06/08","1회차","126°55'23.9""","36°18'11.6""","13:10","11.7","4.4","8.2","1.773","0.039","4.2","11.2"
"3012A25","정안천","2022/06/08","1회차","127°7'32.07""","36°28'17.16""","13:20","8.8","1.9","9.0","2.064","0.085","5.4","8.5"
"3008A30","주원천","2022/06/08","1회차","127°29'33.6""","36°20'31.5""","11:09","10.3","1.4","3.4","1.172","0.037","1.9","8.6"
"3012A52","지천2","2022/06/08","1회차","126°54'48.92""","36°19'18.79""","10:30","8.3","2.4","11.3","1.755","0.096","7.1","19.8"
"3001A20","진안천","2022/06/08","1회차","127°27'16.4""","35°48'39.6""","10:00","10.3","2.8","4.1","3.216","0.038","3.8","1.8"
"3101A52","천안천3","2022/06/08","1회차","127°5'23""","36°46'30""","10:30","8.9","3.2","10.6","6.125","0.467","6.0","11.3"
"3202A50","청지천","2022/06/08","1회차","126°28'31.8""","36°46'4.08""","15:00","7.5","5.3","13.2","2.993","0.071","7.4","14.6"
"3202A10","태안천","2022/06/08","1회차","126°19'43.38""","36°44'22.91""","14:11","8.9","9.0","15.5","8.190","0.255","7.9","11.6"
"3008A60","현도","2022/06/08","1회차","127°27'9.78""","36°26'56.95""","09:55","10.5","0.7","2.9","1.222","0.004","2.2","0.8"
"3302A52","고부천3","2022/06/09","1회차","126°46'46.16""","35°44'27.67""","11:40","6.7","4.0","13.9","4.276","0.136","8.7","44.3"
"3012A30","곰나루","2022/06/09","1회차","127°6'39.64""","36°28'27.75""","09:50","10.3","4.8","6.7","2.081","0.044","4.5","15.6"
"3012A40","공주2","2022/06/09","1회차","126°59'13.8""","36°20'31.3""","10:20","13.0","5.3","7.4","1.756","0.042","4.5","12.6"
"3014A40","길산천1","2022/06/09","1회차","126°43'50.96""","36°4'28.9""","12:30","5.8","7.4","12.7","3.171","0.038","7.0","23.2"
"3301A55","김제","2022/06/09","1회차","126°57'24""","35°54'24.5""","14:10","7.7","3.9","10.9","4.301","0.077","6.3","18.8"
"3101A70","남원천","2022/06/09","1회차","126°46'35.94""","36°51'31.43""","10:55","8.0","3.8","16.0","3.636","0.113","10.0","42.8"
"3203A20","대천천","2022/06/09","1회차","126°35'55.3""","36°20'48.1""","14:10","6.9","1.5","7.4","1.944","0.038","3.2","5.6"
"3302A40","동진강3","2022/06/09","1회차","126°49'2.7""","35°43'2.9""","10:50","6.2","3.1","12.3","4.021","0.141","7.2","26.0"
"3101A20","무한천1","2022/06/09","1회차","126°47'9.54""","36°34'7.72""","10:40","8.6","5.8","13.7","1.246","0.064","6.9","18.8"
"3011A80","병천천2","2022/06/09","1회차","127°20'53.3""","36°38'24.6""","11:20","9.9","2.2","6.0","0.633","0.039","4.9","5.9"
"3012A60","부여1","2022/06/09","1회차","126°53'32.8""","36°16'32.6""","10:45","11.7","4.6","7.4","1.313","0.044","4.8","9.3"
"3012A70","부여2","2022/06/09","1회차","126°56'56.1""","36°14'39.1""","11:05","9.5","5.0","7.0","1.469","0.047","4.8","8.6"
"3005A27","석천","2022/06/09","1회차","127°54'45.5""","36°16'58.5""","12:48","10.2","1.7","4.3","2.844","0.051","5.4","6.9"
"3012A80","성동","2022/06/09","1회차","127°0'12.73""","36°10'22.52""","13:00","8.0","5.1","8.6","1.805","0.047","6.0","11.0"
"3014A30","양화","2022/06/09","1회차","126°52'24.13""","36°6'27.13""","12:20","9.5","5.2","12.5","1.816","0.081","6.5","8.0"
"3004A60","영동천1","2022/06/09","1회차","127°46'28""","36°10'25.9""","14:41","12.2","1.5","3.8","1.536","0.017","2.6","2.7"
"3004A70","영동천2","2022/06/09","1회차","127°43'.84""","36°12'37.44""","15:14","14.7","1.8","2.9","1.239","0.021","2.8","4.8"
"3302A65","원평천3","2022/06/09","1회차","126°47'47.6""","35°46'50.1""","13:30","6.6","3.2","15.6","3.728","0.083","10.9","26.0"
"3012A55","은산천","2022/06/09","1회차","126°52'17.5""","36°17'44.5""","11:44","7.6","8.4","13.1","1.811","0.047","6.1","17.0"
"3301A20","전주","2022/06/09","1회차","127°5'59.1""","35°53'46.7""","11:20","8.3","2.1","6.5","1.480","0.266","4.7","8.8"
"3301A40","전주천7","2022/06/09","1회차","127°5'26.1""","35°52'59.1""","12:20","6.9","5.0","11.5","9.875","0.086","8.1","4.2"
"3302A35","정읍천4","2022/06/09","1회차","126°51'49.2""","35°40'45.67""","13:00","7.7","3.6","10.8","3.509","0.104","6.5","27.5"
"3012A50","지천1","2022/06/09","1회차","126°51'31.9""","36°19'33.9""","11:33","8.9","0.6","4.4","0.233","0.012","2.4","2.2"
"3005A20","초강1","2022/06/09","1회차","127°55'55.8""","36°12'20.1""","13:18","11.3","1.8","3.8","2.206","0.021","2.9","4.2"
"3005A10","추풍령천","2022/06/09","1회차","127°56'14.7""","36°13'13.7""","13:08","15.7","1.6","3.2","1.242","0.033","4.1","6.6"
"3301A60","탑천","2022/06/09","1회차","126°51'23.7""","35°55'30.3""","11:00","6.7","5.1","12.7","3.187","0.078","7.8","32.8"
"3203A50","판교천","2022/06/09","1회차","126°40'43.68""","36°5'30.12""","13:25","5.2","6.2","14.2","3.650","0.072","6.7","30.6"
"3001A10","가막","2022/06/10","1회차","127°31'4.1""","35°48'7.6""","10:30","11.1","1.3","6.3","2.025","0.067","3.6","4.8"
"3101A30","곡교천1","2022/06/10","1회차","127°7'36.85""","36°45'8.02""","12:50","12.2","9.0","15.1","0.639","0.071","9.9","39.8"
"3001A05","구량천","2022/06/10","1회차","127°36'53.72""","35°52'.65""","11:40","10.4","1.5","5.2","1.815","0.049","2.8","11.3"
"3005A25","금상천","2022/06/10","1회차","127°51'28.26""","36°15'20.36""","10:40","","","","","","",""
"3013A20","노성천2","2022/06/10","1회차","127°5'37.04""","36°13'8.6""","14:50","7.8","2.7","9.5","1.089","0.069","5.5","9.8"
"3013A10","논산천2","2022/06/10","1회차","127°12'9.59""","36°10'28.47""","11:50","9.6","2.2","4.6","0.972","0.013","1.9","6.2"
"3013A30","논산천3","2022/06/10","1회차","127°4'49.8""","36°12'35.44""","14:35","7.4","3.0","8.4","1.072","0.048","4.6","22.8"
"3009A05","두계천","2022/06/10","1회차","127°15'13.7""","36°16'51.9""","11:00","8.5","1.5","5.4","0.928","0.009","2.3","6.4"
"3003A30","무주남대천3","2022/06/10","1회차","127°37'12.64""","36°0'9.1""","10:20","12.0","1.6","5.1","0.948","0.033","2.8","8.5"
"3013A40","방축천","2022/06/10","1회차","127°3'12.67""","36°10'22.65""","14:20","9.4","8.0","12.1","2.331","0.063","6.8","18.8"
"3007A10","보청천1","2022/06/10","1회차","127°40'39.8""","36°32'32""","14:56","9.5","1.1","2.6","1.117","0.056","2.0","2.5"
"3007A20","보청천2","2022/06/10","1회차","127°43'26.8""","36°28'54.8""","15:38","9.3","0.9","3.6","1.613","0.039","2.6","3.6"
"3007A40","보청천3","2022/06/10","1회차","127°49'4.7""","36°22'36.72""","12:00","10.4","1.2","6.1","1.374","0.042","3.8","6.1"
"3004A05","부리","2022/06/10","1회차","127°35'36.86""","36°2'56.1""","11:20","9.6","0.8","3.9","1.026","0.016","2.2","5.4"
"3007A35","삼가천","2022/06/10","1회차","127°48'42.2""","36°26'14""","15:59","11.2","1.2","3.3","1.442","0.029","2.2","3.5"
"3301A30","삼천1","2022/06/10","1회차","127°7'4.92""","35°46'21.37""","15:10","9.2","2.1","5.9","1.251","0.048","2.9","8.0"
"3301A35","삼천2","2022/06/10","1회차","127°6'43.22""","35°48'49""","14:40","9.7","2.0","7.0","1.415","0.046","3.7","19.0"
"3301A37","삼천3","2022/06/10","1회차","127°6'21.83""","35°50'8.93""","12:50","8.7","2.1","6.9","1.697","0.056","4.0","9.2"
"3008A02","상곡천","2022/06/10","1회차","127°34'3.84""","36°13'11.72""","14:00","7.9","0.3","2.4","1.263","0.020","1.1","0.3"
"3012A75","석성천2","2022/06/10","1회차","127°1'52.89""","36°14'6.46""","15:15","6.9","3.4","11.8","1.647","0.046","6.9","32.6"
"3013A60","수철천","2022/06/10","1회차","127°5'37.8""","36°6'3.72""","13:50","6.0","9.6","12.1","3.886","0.306","6.2","4.6"
"3002A40","용담","2022/06/10","1회차","127°32'7.38""","35°58'14.91""","11:20","9.9","0.6","3.6","1.272","0.015","2.1","2.2"
"3006A05","이원","2022/06/10","1회차","127°40'10.1""","36°14'25""","11:30","8.9","0.7","4.4","1.020","0.020","2.5","6.0"
"3301A25","전주천1","2022/06/10","1회차","127°10'13.75""","35°48'7.28""","10:30","9.7","0.7","2.4","1.775","0.006","1.0","2.8"
"3001A30","정자천","2022/06/10","1회차","127°26'24.81""","35°51'22.74""","10:30","9.4","0.7","3.6","2.019","0.021","1.8","5.2"
"3004A40","제원2","2022/06/10","1회차","127°35'21.55""","36°6'59.03""","10:30","8.6","1.0","4.1","0.995","0.019","2.4","5.5"
"3005A30","초강2","2022/06/10","1회차","127°43'17.6""","36°13'49""","12:30","8.9","1.1","5.3","0.542","0.023","3.3","3.7"
"3008A05","추풍천","2022/06/10","1회차","127°30'35.24""","36°14'21.29""","12:30","9.9","1.2","5.5","1.195","0.044","3.2","5.5"
"3008A50","품곡천","2022/06/10","1회차","127°31'32.9""","36°30'48.8""","13:59","8.4","0.8","3.8","2.179","0.029","2.8","2.9"
"3007A30","항건천","2022/06/10","1회차","127°41'17""","36°28'48.5""","14:43","5.5","0.9","3.3","2.346","0.026","2.2","2.4"
"3008A20","회인천","2022/06/10","1회차","127°25'55.5""","36°31'22.27""","14:42","5.7","0.8","2.7","1.609","0.015","1.9","2.8"
"3302A45","고부천1","2022/06/13","1회차","126°45'35.9""","35°39'32.5""","11:50","10.7","7.8","13.7","3.612","0.092","6.8","23.0"
"3302A50","고부천2","2022/06/13","1회차","126°47'15.9""","35°43'38.9""","11:20","9.7","8.8","15.9","3.994","0.144","7.2","19.6"
"3101A25","무한천2","2022/06/13","1회차","126°49'49.7""","36°43'59.2""","14:00","9.4","6.6","9.0","0.787","0.025","5.7","17.0"
"3101A45","삼용천","2022/06/13","1회차","127°9'11.04""","36°47'52.98""","12:30","11.2","2.2","5.6","2.036","0.403","3.3","2.0"
"3101A55","온천천","2022/06/13","1회차","126°59'31.56""","36°47'45.24""","13:20","7.2","11.7","6.6","3.015","0.180","3.7","5.4"
"3302A07","용호천","2022/06/13","1회차","126°53'35.6""","35°40'47.6""","10:40","5.4","2.6","10.8","2.417","0.127","6.7","19.5"
"3101A40","원성천","2022/06/13","1회차","127°9'11.88""","36°48'1.44""","12:20","11.0","1.3","6.9","2.901","1.218","4.4","4.6"
"3302A25","정읍천1","2022/06/13","1회차","126°52'22.8""","35°33'1.9""","13:20","10.2","0.7","2.9","0.845","0.013","1.7","1.8"
"3302A30","정읍천2","2022/06/13","1회차","126°50'20.4""","35°34'12""","13:40","11.4","0.9","3.6","1.660","0.014","2.0","2.6"
"3302A33","정읍천3","2022/06/13","1회차","126°49'38.6""","35°35'2.8""","12:20","8.9","1.2","7.6","2.487","0.051","4.0","10.4"
"3101A35","천안천1","2022/06/13","1회차","127°8'46.27""","36°47'57.12""","12:40","9.5","3.0","6.0","1.720","0.596","3.7","21.0"
"3101A50","천안천2","2022/06/13","1회차","127°6'48.36""","36°46'51.62""","13:00","8.0","7.8","11.2","6.813","0.530","5.2","4.0"
"3302A32","천원천","2022/06/13","1회차","126°49'38.6""","35°34'15.6""","12:45","9.0","3.2","9.5","3.398","0.073","5.3","8.5"
"3302A52","고부천3","2022/06/13","2회차","126°46'46.16""","35°44'27.67""","11:50","11.1","6.7","15.7","2.616","0.097","8.0","18.7"
"3012A20","공주1","2022/06/13","2회차","127°7'27.58""","36°27'59.19""","11:20","11.6","4.4","9.3","1.795","0.039","4.2","20.0"
"3012A32","금강","2022/06/13","2회차","127°6'.1""","36°27'52.7""","10:50","12.9","5.1","9.2","1.783","0.041","4.6","22.6"
"3301A55","김제","2022/06/13","2회차","126°57'24""","35°54'24.5""","13:40","13.0","8.1","13.8","2.882","0.074","6.5","22.5"
"3008A40","대청댐","2022/06/13","2회차","127°28'35.5""","36°22'16.2""","13:35","9.2","0.3","4.2","1.192","0.008","2.3","2.2"
"3302A40","동진강3","2022/06/13","2회차","126°49'2.7""","35°43'2.9""","10:50","7.6","2.8","10.7","2.532","0.060","6.3","15.0"
"3012A42","부여","2022/06/13","2회차","126°56'39.9""","36°19'19.5""","10:40","11.0","5.1","8.7","1.530","0.033","4.6","11.6"
"3302A65","원평천3","2022/06/13","2회차","126°47'47.6""","35°46'50.1""","13:30","12.8","6.1","17.3","3.524","0.069","9.6","18.3"
"3301A20","전주","2022/06/13","2회차","127°5'59.1""","35°53'46.7""","11:00","12.0","5.6","11.2","0.902","0.396","4.6","15.0"
"3301A40","전주천7","2022/06/13","2회차","127°5'26.1""","35°52'59.1""","11:40","8.6","2.5","13.7","11.433","0.064","9.4","6.4"
"3302A35","정읍천4","2022/06/13","2회차","126°51'49.2""","35°40'45.67""","12:00","8.3","2.5","10.7","2.550","0.089","6.0","26.5"
"3301A60","탑천","2022/06/13","2회차","126°51'23.7""","35°55'30.3""","10:50","6.1","4.2","14.2","2.214","0.061","8.9","27.7"
"3301A54","마산천","2022/06/14","1회차","126°59'59.6""","35°52'55.9""","11:20","12.6","7.1","14.0","4.417","0.097","5.7","19.7"
"3011A60","무심천2","2022/06/14","1회차","127°29'1.82""","36°38'8.85""","15:36","8.8","2.0","4.6","1.184","0.033","3.1","6.1"
"3011A25","백곡천1","2022/06/14","1회차","127°22'47.6""","36°52'52.4""","14:20","11.4","1.2","3.4","1.586","0.013","2.3","5.6"
"3011A30","백곡천2","2022/06/14","1회차","127°27'41.39""","36°51'16.3""","14:40","5.7","1.3","5.0","1.149","0.060","3.0","3.8"
"3303A10","백천내","2022/06/14","1회차","126°36'36.5""","35°39'17.1""","14:00","8.2","0.8","2.0","2.196","0.011","1.6","1.2"
"3301A10","소양천1","2022/06/14","1회차","127°13'26.42""","35°51'11.74""","13:50","9.3","0.9","3.0","1.806","0.004","1.4","2.4"
"3301A15","소양천2","2022/06/14","1회차","127°9'25.45""","35°52'30.33""","13:20","9.6","1.3","5.0","2.475","0.033","2.5","10.4"
"3301A57","용암천","2022/06/14","1회차","126°56'20.5""","35°52'34""","10:40","9.0","8.2","20.4","3.925","0.118","10.0","26.3"
"3011A35","초평천","2022/06/14","1회차","127°31'17.6""","36°50'42.5""","14:52","11.7","1.6","4.3","0.778","0.012","2.7","4.2"
"3011A10","칠장천","2022/06/14","1회차","127°27'9.37""","36°58'16.91""","13:52","13.2","1.5","7.8","6.326","0.087","4.9","3.6"
"3001A10","가막","2022/06/14","2회차","127°31'4.1""","35°48'7.6""","10:50","9.2","0.6","5.4","1.757","0.061","3.0","6.3"
"3001A05","구량천","2022/06/14","2회차","127°36'53.72""","35°52'.65""","12:00","10.0","1.1","4.5","1.671","0.031","2.4","3.5"
"3005A25","금상천","2022/06/14","2회차","127°51'28.26""","36°15'20.36""","10:40","","","","","","",""
"3101A70","남원천","2022/06/14","2회차","126°46'35.94""","36°51'31.43""","11:30","9.1","4.3","18.7","2.570","0.111","12.7","13.6"
"3003A30","무주남대천3","2022/06/14","2회차","127°37'12.64""","36°0'9.1""","10:20","9.4","1.2","4.7","1.063","0.025","2.3","6.7"
"3007A40","보청천3","2022/06/14","2회차","127°49'4.7""","36°22'36.72""","12:00","8.8","0.6","6.4","1.349","0.042","3.9","7.7"
"3004A05","부리","2022/06/14","2회차","127°35'36.86""","36°2'56.1""","11:20","9.0","0.2","4.0","0.991","0.012","2.1","4.9"
"3008A02","상곡천","2022/06/14","2회차","127°34'3.84""","36°13'11.72""","13:10","7.9","0.7","3.1","0.882","0.016","1.5","2.2"
