"분류번호","측정소명","년/월/일","회차","경도","위도","채수시각","DO(㎎/L)","BOD(㎎/L)","COD(㎎/L)","TN(㎎/L)","TP(㎎/L)","TOC(㎎/L)","SS(㎎/L)"
"3010A15","세종1","2019/05/27","4회차","127°23'23.41""","36°29'44.91""","14:00","9.8","2.6","5.7","2.771","0.104","3.6","8.9"
"3011A79","용두천","2019/05/27","4회차","127°23'50.27""","36°45'28.08""","15:00","8.8","5.7","10.2","3.628","0.245","6.5","9.0"
"3008A55","용호천","2019/05/27","4회차","127°27'8.04""","36°26'53.6""","14:30","9.2","2.6","6.3","1.272","0.134","3.9","6.0"
"3009A30","유등천1","2019/05/27","4회차","127°22'20.25""","36°14'58.74""","10:10","8.1","0.7","3.3","1.073","0.046","1.8","4.2"
"3011A87","조천2","2019/05/27","4회차","127°17'58.66""","36°35'8.48""","12:00","5.5","11.9","12.4","6.774","0.315","10.6","20.8"
"3101A52","천안천3","2019/05/27","4회차","127°5'23""","36°46'30""","10:55","3.5","28.8","24.1","9.828","0.929","18.9","66.7"
"3011A17","한천","2019/05/27","4회차","127°30'18.88""","36°54'42.61""","11:40","8.9","6.2","9.9","2.882","0.280","6.4","39.6"
"3014A10","강경","2019/05/28","4회차","127°0'23.9""","36°9'15.3""","12:20","8.4","2.8","9.0","3.294","0.100","5.9","15.0"
"3012A30","곰나루","2019/05/28","4회차","127°6'39.64""","36°28'27.75""","09:55","10.3","2.2","7.5","2.451","0.083","4.9","17.5"
"3012A40","공주2","2019/05/28","4회차","126°59'13.8""","36°20'31.3""","10:24","10.5","3.3","7.0","2.117","0.059","4.4","9.2"
"3014A50","금강갑문","2019/05/28","4회차","126°45'10.9""","36°0'52.4""","14:10","9.1","2.1","8.5","2.094","0.101","5.6","9.1"
"3012A65","금천","2019/05/28","4회차","126°53'7.52""","36°14'53.49""","12:00","7.6","6.5","12.9","5.727","0.163","8.5","26.0"
"3101A70","남원천","2019/05/28","4회차","126°46'35.94""","36°51'31.43""","12:10","7.8","5.3","19.2","6.949","0.301","10.5","53.5"
"3013A50","논산천4","2019/05/28","4회차","127°0'38.2""","36°9'57.3""","13:20","5.2","4.1","12.4","4.428","0.152","7.9","20.3"
"3012A17","대교천2","2019/05/28","4회차","127°14'17.58""","36°28'26.45""","12:00","8.8","2.8","9.0","2.919","0.145","6.3","6.8"
"3012A37","목면","2019/05/28","4회차","127°0'31.9""","36°23'3.6""","11:00","9.1","2.0","7.4","2.554","0.055","4.7","10.2"
"3012A60","부여1","2019/05/28","4회차","126°53'32.8""","36°16'32.6""","10:45","9.3","3.3","7.0","2.540","0.087","4.6","9.1"
"3012A70","부여2","2019/05/28","4회차","126°56'56.1""","36°14'39.1""","11:05","8.9","2.9","7.5","2.723","0.078","4.9","12.9"
"3012A73","석성천1","2019/05/28","4회차","127°4'2.08""","36°15'40.69""","14:00","7.7","8.3","13.5","4.261","0.205","9.0","48.8"
"3012A77","석성천3","2019/05/28","4회차","126°59'47.88""","36°12'13.96""","13:00","7.0","5.9","14.3","4.587","0.230","9.6","40.7"
"3012A80","성동","2019/05/28","4회차","127°0'12.73""","36°10'22.52""","12:05","7.9","2.4","6.1","2.666","0.087","4.4","22.6"
"3012A19","세종2","2019/05/28","4회차","127°11'46""","36°26'29.98""","10:00","8.9","2.5","7.6","2.834","0.106","4.8","12.1"
"3014A30","양화","2019/05/28","4회차","126°52'24.13""","36°6'27.13""","11:32","8.2","2.0","7.6","2.209","0.084","5.8","10.6"
"3012A05","연기","2019/05/28","4회차","127°16'15.4""","36°28'40.7""","10:00","8.6","4.6","8.2","3.461","0.156","5.7","17.3"
"3012A08","용수천1","2019/05/28","4회차","127°16'30.81""","36°25'40.22""","10:00","9.0","2.8","7.2","2.547","0.117","4.3","16.5"
"3012A10","용수천2","2019/05/28","4회차","127°16'25.68""","36°27'31.68""","11:00","10.6","1.1","6.2","1.509","0.108","3.8","13.2"
"3012A53","정동","2019/05/28","4회차","126°55'23.9""","36°18'11.6""","12:10","9.3","3.5","9.6","2.532","0.094","4.6","11.6"
"3012A52","지천2","2019/05/28","4회차","126°54'48.92""","36°19'18.79""","10:30","8.7","5.3","10.2","3.254","0.078","6.4","64.3"
"3302A52","고부천3","2019/05/29","4회차","126°46'46.16""","35°44'27.67""","12:20","6.4","2.7","12.3","3.460","0.061","8.6","19.3"
"3014A45","길산천2","2019/05/29","4회차","126°44'23.17""","36°2'41.9""","13:00","7.3","4.0","14.4","4.095","0.162","9.4","26.0"
"3301A55","김제","2019/05/29","4회차","126°57'24""","35°54'24.5""","13:00","8.5","5.6","10.3","5.481","0.220","6.4","19.8"
"3013A17","노성천1","2019/05/29","4회차","127°8'21.07""","36°18'35.24""","10:20","8.6","3.3","9.8","2.675","0.104","5.6","12.0"
"3013A05","논산천1","2019/05/29","4회차","127°15'31.02""","36°7'11.05""","13:30","9.9","0.6","2.6","1.369","0.041","1.3","2.9"
"3302A40","동진강3","2019/05/29","4회차","126°49'2.7""","35°43'2.9""","13:10","8.7","4.5","9.8","3.367","0.153","5.7","28.3"
"3014A15","산북천","2019/05/29","4회차","126°56'32.99""","36°6'28.06""","11:00","7.7","4.2","13.7","4.636","0.181","9.1","22.8"
"3013A15","연산천","2019/05/29","4회차","127°13'38.95""","36°14'44.46""","12:00","10.4","1.1","4.3","1.924","0.062","2.2","10.2"
"3302A65","원평천3","2019/05/29","4회차","126°47'47.6""","35°46'50.1""","12:20","5.6","2.7","10.2","3.293","0.110","6.8","15.3"
"3301A20","전주","2019/05/29","4회차","127°5'59.1""","35°53'46.7""","11:10","9.5","1.4","5.5","1.466","0.088","3.0","5.6"
"3301A40","전주천7","2019/05/29","4회차","127°5'26.1""","35°52'59.1""","11:40","7.2","4.3","15.5","14.354","0.134","10.5","6.8"
"3302A35","정읍천4","2019/05/29","4회차","126°51'49.2""","35°40'45.67""","11:30","9.2","3.7","9.8","3.712","0.133","6.8","22.0"
"3301A60","탑천","2019/05/29","4회차","126°51'23.7""","35°55'30.3""","12:00","5.9","7.7","14.8","5.209","0.198","9.5","20.3"
"3201A20","당진천2","2019/05/30","1회차","126°37'45.6""","36°56'29.4""","13:36","9.1","3.6","9.7","3.278","0.158","8.2","28.8"
"3001A10","가막","2019/05/30","4회차","127°31'4.1""","35°48'7.6""","10:40","9.9","1.4","5.7","3.480","0.096","3.3","26.5"
"3001A05","구량천","2019/05/30","4회차","127°36'53.72""","35°52'.65""","10:30","11.1","1.2","3.8","2.375","0.052","1.9","8.7"
"3005A25","금상천","2019/05/30","4회차","127°51'28.26""","36°15'20.36""","10:00","10.1","0.8","3.2","1.614","0.030","2.0","2.9"
"3003A30","무주남대천3","2019/05/30","4회차","127°37'12.64""","36°0'9.1""","12:00","11.2","1.6","4.1","1.663","0.038","2.1","4.2"
"3007A40","보청천3","2019/05/30","4회차","127°49'4.7""","36°22'36.72""","11:30","9.7","1.0","4.8","2.013","0.045","2.7","9.1"
"3004A05","부리","2019/05/30","4회차","127°35'36.86""","36°2'56.1""","12:20","9.6","1.6","4.6","1.449","0.082","2.8","8.4"
"3008A02","상곡천","2019/05/30","4회차","127°34'3.84""","36°13'11.72""","13:30","9.9","0.5","2.2","2.020","0.023","1.3","0.9"
"3002A40","용담","2019/05/30","4회차","127°32'7.38""","35°58'14.91""","12:10","10.1","1.2","4.3","1.595","0.037","2.5","2.1"
"3012A35","유구천","2019/05/30","4회차","127°3'4.34""","36°28'5.61""","12:30","9.7","1.8","3.2","0.671","0.068","1.8","5.7"
"3006A05","이원","2019/05/30","4회차","127°40'10.1""","36°14'25""","10:00","9.5","1.1","4.1","1.067","0.047","2.3","3.2"
"3012A25","정안천","2019/05/30","4회차","127°7'32.07""","36°28'17.16""","12:00","8.3","5.8","11.9","3.164","0.366","7.4","42.4"
"3001A30","정자천","2019/05/30","4회차","127°26'24.81""","35°51'22.74""","11:30","10.4","0.8","3.3","2.885","0.042","1.7","8.7"
"3004A40","제원2","2019/05/30","4회차","127°35'21.55""","36°6'59.03""","11:00","9.1","1.4","4.6","1.095","0.068","2.8","4.9"
"3005A30","초강2","2019/05/30","4회차","127°43'17.6""","36°13'49""","13:00","9.3","1.0","4.5","1.271","0.034","3.0","4.9"
"3008A05","추풍천","2019/05/30","4회차","127°30'35.24""","36°14'21.29""","13:30","13.1","6.1","6.6","1.301","0.060","3.9","7.4"
"3006A10","옥천","2019/05/31","4회차","127°38'44.8""","36°16'59.6""","10:45","11.5","2.1","4.6","1.062","0.038","2.6","11.6"
"3008A60","현도","2019/05/31","4회차","127°27'9.78""","36°26'56.95""","09:50","11.7","1.2","4.2","1.406","0.015","2.4","0.5"
"3011A60","무심천2","2019/06/01","1회차","127°29'1.82""","36°38'8.85""","14:40","10.8","3.2","9.4","1.668","0.092","5.9","22.1"
"3011A25","백곡천1","2019/06/01","1회차","127°22'47.6""","36°52'52.4""","13:02","10.5","1.4","5.0","0.806","0.028","3.0","5.5"
"3011A30","백곡천2","2019/06/01","1회차","127°27'41.39""","36°51'16.3""","12:39","9.3","1.9","5.6","3.646","0.073","3.1","3.9"
"3011A80","병천천2","2019/06/01","1회차","127°20'53.3""","36°38'24.6""","15:11","8.5","4.2","9.8","2.422","0.110","5.9","30.3"
"3011A45","보강천2","2019/06/01","1회차","127°34'20.86""","36°47'1.91""","13:18","10.4","1.6","6.2","1.439","0.060","3.4","5.0"
"3007A10","보청천1","2019/06/01","1회차","127°40'39.8""","36°32'32""","10:45","9.7","0.7","2.4","0.804","0.007","1.2","1.5"
"3007A20","보청천2","2019/06/01","1회차","127°43'26.8""","36°28'54.8""","11:33","8.0","1.9","5.6","1.106","0.036","3.8","4.9"
"3007A35","삼가천","2019/06/01","1회차","127°48'42.2""","36°26'14""","11:11","10.3","0.5","2.6","1.289","0.017","1.7","2.0"
"3005A27","석천","2019/06/01","1회차","127°54'45.5""","36°16'58.5""","11:04","10.4","1.3","5.0","2.008","0.046","3.4","6.7"
"3004A60","영동천1","2019/06/01","1회차","127°46'28""","36°10'25.9""","12:05","11.9","1.0","3.4","1.757","0.015","1.9","4.8"
"3004A70","영동천2","2019/06/01","1회차","127°43'.84""","36°12'37.44""","13:04","9.3","2.0","4.0","1.509","0.023","2.7","8.2"
"3005A20","초강1","2019/06/01","1회차","127°55'55.8""","36°12'20.1""","11:41","9.9","1.3","3.2","1.242","0.022","1.6","3.3"
"3011A35","초평천","2019/06/01","1회차","127°31'17.6""","36°50'42.5""","11:10","12.4","2.9","3.0","0.616","0.016","3.0","3.3"
"3005A10","추풍령천","2019/06/01","1회차","127°56'14.7""","36°13'13.7""","11:30","10.1","1.3","5.4","1.346","0.048","2.9","6.5"
"3011A10","칠장천","2019/06/01","1회차","127°27'9.37""","36°58'16.91""","13:45","14.7","2.9","8.8","4.873","0.081","4.8","5.9"
"3008A50","품곡천","2019/06/01","1회차","127°31'32.9""","36°30'48.8""","13:01","9.2","2.6","5.8","2.268","0.048","3.5","10.8"
"3007A30","항건천","2019/06/01","1회차","127°41'17""","36°28'48.5""","10:28","9.0","0.6","2.6","1.930","0.009","1.3","2.5"
"3008A20","회인천","2019/06/01","1회차","127°25'55.5""","36°31'22.27""","10:05","9.7","1.3","3.2","1.518","0.016","1.4","6.9"
"3009A80","갑천7","2019/06/03","1회차","127°23'59.87""","36°27'13.72""","14:00","8.5","4.0","10.3","7.210","0.250","6.2","7.7"
"3101A60","곡교천2","2019/06/03","1회차","126°56'2.2""","36°49'17.9""","12:30","11.3","7.6","10.7","7.928","0.560","8.7","9.0"
"3012A30","곰나루","2019/06/03","1회차","127°6'39.64""","36°28'27.75""","12:10","11.3","3.9","9.4","2.584","0.090","4.6","23.3"
"3012A20","공주1","2019/06/03","1회차","127°7'27.58""","36°27'59.19""","12:20","13.9","3.5","8.8","3.238","0.124","5.6","18.8"
"3012A40","공주2","2019/06/03","1회차","126°59'13.8""","36°20'31.3""","11:42","11.2","4.7","9.0","2.208","0.097","5.4","11.9"
"3203A10","광천천","2019/06/03","1회차","126°38'32.28""","36°30'43.56""","14:10","6.6","2.6","11.9","4.048","0.063","9.2","11.2"
"3012A32","금강","2019/06/03","1회차","127°6'.1""","36°27'52.7""","10:25","12.5","2.9","8.5","3.178","0.120","5.1","16.8"
"3014A40","길산천1","2019/06/03","1회차","126°43'50.96""","36°4'28.9""","11:35","6.9","5.1","9.8","2.290","0.056","6.2","35.7"
"3203A20","대천천","2019/06/03","1회차","126°35'55.3""","36°20'48.1""","13:40","7.8","1.6","5.5","1.607","0.047","3.3","6.1"
"3008A52","대청","2019/06/03","1회차","127°28'30.32""","36°28'33.27""","10:10","9.9","0.4","4.0","2.077","0.023","2.4","0.8"
"3008A40","대청댐","2019/06/03","1회차","127°28'35.5""","36°22'16.2""","13:30","10.2","1.0","4.5","1.840","0.033","2.6","1.8"
"3011A53","무심천1","2019/06/03","1회차","127°30'6.27""","36°35'6.1""","10:00","8.3","3.3","7.9","1.875","0.089","5.9","10.0"
"3011A65","무심천3","2019/06/03","1회차","127°27'16.1""","36°40'30.8""","11:00","11.0","3.2","6.3","2.532","0.126","4.3","11.3"
"3101A20","무한천1","2019/06/03","1회차","126°47'9.54""","36°34'7.72""","10:05","10.6","4.2","10.3","1.664","0.071","6.9","12.8"
"3011A97","미호강10","2019/06/03","1회차","127°19'8.29""","36°31'29.17""","12:00","13.2","5.7","12.9","4.414","0.123","8.7","29.3"
"3011A15","미호강2","2019/06/03","1회차","127°27'41.89""","36°56'10.41""","10:40","8.5","4.8","8.3","3.525","0.158","6.2","13.4"
"3011A40","미호강5","2019/06/03","1회차","127°30'34.8""","36°46'19.7""","12:30","14.1","5.0","8.8","1.721","0.098","5.4","17.0"
"3011A84","미호강9","2019/06/03","1회차","127°18'59.57""","36°34'55.88""","15:30","14.2","6.5","12.1","4.910","0.184","8.1","24.7"
"3010A30","백천","2019/06/03","1회차","127°21'41.41""","36°31'33.81""","14:00","10.9","2.6","6.7","2.537","0.096","4.5","36.4"
"3011A78","병천천1","2019/06/03","1회차","127°19'33.72""","36°43'27.09""","14:10","17.3","5.6","11.4","3.681","0.189","8.1","21.0"
"3011A43","보강천1","2019/06/03","1회차","127°34'49.96""","36°47'12.95""","13:00","9.7","2.0","5.4","1.541","0.079","3.8","5.2"
"3010A20","부강","2019/06/03","1회차","127°21'49.14""","36°30'59.78""","11:10","10.7","1.4","5.8","3.073","0.090","3.4","5.2"
"3012A42","부여","2019/06/03","1회차","126°56'39.9""","36°19'19.5""","10:30","12.7","4.9","8.8","2.845","0.109","5.4","10.4"
"3012A60","부여1","2019/06/03","1회차","126°53'32.8""","36°16'32.6""","11:19","12.7","5.3","9.7","2.543","0.087","4.8","14.9"
"3012A70","부여2","2019/06/03","1회차","126°56'56.1""","36°14'39.1""","10:58","9.6","2.5","7.9","2.252","0.062","4.0","9.3"
"3011A68","석남천","2019/06/03","1회차","127°23'17.65""","36°39'34.28""","11:20","8.4","5.5","7.3","10.346","0.093","5.4","10.5"
"3012A80","성동","2019/06/03","1회차","127°0'12.73""","36°10'22.52""","10:00","8.8","4.4","7.9","2.626","0.075","4.9","6.7"
"3011A48","성암천","2019/06/03","1회차","127°27'39.63""","36°44'42.04""","14:00","9.2","0.6","1.9","2.425","0.166","1.6","1.6"
"3010A15","세종1","2019/06/03","1회차","127°23'23.41""","36°29'44.91""","14:00","12.8","1.5","5.5","2.922","0.089","3.5","2.6"
"3014A30","양화","2019/06/03","1회차","126°52'24.13""","36°6'27.13""","10:35","11.3","2.4","9.9","2.323","0.078","5.4","11.0"
"3011A79","용두천","2019/06/03","1회차","127°23'50.27""","36°45'28.08""","15:30","13.2","2.7","7.8","1.749","0.169","5.7","3.5"
"3008A55","용호천","2019/06/03","1회차","127°27'8.04""","36°26'53.6""","14:50","10.6","1.1","4.1","1.264","0.086","2.8","4.2"
"3009A30","유등천1","2019/06/03","1회차","127°22'20.25""","36°14'58.74""","10:00","11.8","0.6","4.0","1.079","0.040","1.6","3.6"
"3012A55","은산천","2019/06/03","1회차","126°52'17.5""","36°17'44.5""","11:00","6.6","5.0","9.1","3.001","0.063","6.9","25.2"
"3301A25","전주천1","2019/06/03","1회차","127°10'13.75""","35°48'7.28""","10:50","11.2","0.5","2.1","1.129","0.022","1.1","1.7"
"3011A87","조천2","2019/06/03","1회차","127°17'58.66""","36°35'8.48""","12:30","8.9","2.1","5.5","6.346","0.084","3.9","5.3"
"3012A50","지천1","2019/06/03","1회차","126°51'31.9""","36°19'33.9""","10:50","10.2","2.6","5.5","1.499","0.046","3.6","7.9"
"3001A20","진안천","2019/06/03","1회차","127°27'16.4""","35°48'39.6""","14:10","9.0","1.6","5.0","2.006","0.081","2.7","20.0"
"3101A52","천안천3","2019/06/03","1회차","127°5'23""","36°46'30""","11:00","8.9","11.2","12.2","9.758","0.454","7.7","26.7"
"3203A50","판교천","2019/06/03","1회차","126°40'43.68""","36°5'30.12""","13:10","6.4","1.5","8.3","2.780","0.059","5.5","7.7"
"3011A17","한천","2019/06/03","1회차","127°30'18.88""","36°54'42.61""","11:30","11.2","2.5","6.7","2.439","0.142","5.2","9.4"
"3009A10","갑천1","2019/06/04","1회차","128°24'57.7""","35°6'24""","10:43","11.5","1.7","4.7","1.946","0.042","3.3","3.0"
"3009A15","갑천2","2019/06/04","1회차","127°21'29.2""","36°18'22.1""","10:23","10.5","1.7","4.6","1.022","0.011","2.5","3.4"
"3009A20","갑천3","2019/06/04","1회차","127°20'58.92""","36°21'5.4""","09:55","7.9","2.0","4.8","0.942","0.025","3.0","3.8"
"3009A25","갑천4","2019/06/04","1회차","127°22'45.9""","36°22'25.3""","09:30","8.7","2.2","5.2","0.848","0.018","3.0","5.2"
"3009A65","갑천5","2019/06/04","1회차","127°24'43.9""","36°24'17.2""","11:58","10.4","4.3","9.5","6.598","0.106","5.4","4.2"
"3009A70","갑천6","2019/06/04","1회차","127°23'31""","36°26'10.6""","13:12","13.0","4.0","9.2","6.404","0.113","5.4","6.6"
"3014A10","강경","2019/06/04","1회차","127°0'23.9""","36°9'15.3""","12:10","7.8","5.1","9.2","3.935","0.085","6.6","46.3"
"3014A50","금강갑문","2019/06/04","1회차","126°45'10.9""","36°0'52.4""","14:20","11.5","2.4","8.8","2.847","0.121","6.6","10.2"
"3012A65","금천","2019/06/04","1회차","126°53'7.52""","36°14'53.49""","12:00","9.8","7.6","15.1","3.003","0.070","10.1","34.0"
"3013A50","논산천4","2019/06/04","1회차","127°0'38.2""","36°9'57.3""","13:30","8.4","6.0","12.3","4.047","0.129","8.2","14.7"
"3012A15","대교천1","2019/06/04","1회차","127°12'31.7""","36°29'58.8""","10:25","8.0","3.5","7.6","2.083","0.075","4.9","7.3"
"3012A17","대교천2","2019/06/04","1회차","127°14'17.58""","36°28'26.45""","12:10","9.1","1.4","6.6","2.432","0.152","3.6","11.3"
"3009A45","대전천1","2019/06/04","1회차","127°27'23.9""","36°17'50""","11:29","11.4","1.6","4.4","0.899","0.012","2.4","6.2"
"3009A50","대전천2","2019/06/04","1회차","127°26'21.9""","36°18'54.1""","13:42","10.1","2.0","4.6","0.973","0.025","2.5","5.8"
"3009A55","대전천3","2019/06/04","1회차","127°25'31.45""","36°19'58.46""","13:55","11.3","2.2","4.9","1.358","0.011","2.4","10.4"
"3009A60","대전천4","2019/06/04","1회차","127°25'5.95""","36°20'20.66""","14:02","9.3","2.5","5.7","1.348","0.039","2.7","9.2"
"3012A37","목면","2019/06/04","1회차","127°0'31.9""","36°23'3.6""","11:00","15.7","4.4","9.2","2.978","0.054","6.5","11.5"
"3101A25","무한천2","2019/06/04","1회차","126°49'49.7""","36°43'59.2""","15:05","11.8","1.7","6.8","1.032","0.052","5.3","8.9"
"3303A10","백천내","2019/06/04","1회차","126°36'36.5""","35°39'17.1""","14:00","8.6","0.9","2.4","1.205","0.006","1.6","0.6"
"3101A45","삼용천","2019/06/04","1회차","127°9'11.04""","36°47'52.98""","12:45","8.0","1.6","5.6","3.354","0.165","3.5","4.8"
"3301A30","삼천1","2019/06/04","1회차","127°7'4.92""","35°46'21.37""","11:20","8.7","1.3","6.0","1.865","0.113","3.2","21.5"
"3301A35","삼천2","2019/06/04","1회차","127°6'43.22""","35°48'49""","13:15","9.3","1.9","7.4","1.939","0.096","3.7","14.0"
"3301A37","삼천3","2019/06/04","1회차","127°6'21.83""","35°50'8.93""","13:40","8.5","1.9","6.6","2.061","0.096","3.7","9.8"
"3012A73","석성천1","2019/06/04","1회차","127°4'2.08""","36°15'40.69""","14:10","8.3","8.1","23.0","7.463","0.221","16.1","25.7"
"3012A77","석성천3","2019/06/04","1회차","126°59'47.88""","36°12'13.96""","13:00","6.8","5.0","13.9","4.143","0.226","8.5","32.7"
"3012A19","세종2","2019/06/04","1회차","127°11'46""","36°26'29.98""","10:00","11.7","3.7","8.6","3.100","0.129","5.3","18.0"
"3012A05","연기","2019/06/04","1회차","127°16'15.4""","36°28'40.7""","10:00","10.0","2.6","7.8","3.277","0.119","4.1","13.5"
"3101A55","온천천","2019/06/04","1회차","126°59'31.56""","36°47'45.24""","14:35","10.0","3.2","9.1","4.349","0.152","4.0","10.0"
"3012A08","용수천1","2019/06/04","1회차","127°16'30.81""","36°25'40.22""","10:00","6.5","0.6","3.9","1.976","0.061","2.0","4.1"
"3012A10","용수천2","2019/06/04","1회차","127°16'25.68""","36°27'31.68""","11:00","11.3","1.1","4.0","1.562","0.060","2.2","4.3"
"3203A30","웅천천1","2019/06/04","1회차","126°40'33.41""","36°17'27.1""","11:30","14.3","2.1","4.2","1.809","0.026","2.0","4.4"
"3203A40","웅천천2","2019/06/04","1회차","126°35'46.6""","36°13'29.3""","11:10","10.9","2.1","6.4","1.579","0.068","3.5","2.5"
"3101A40","원성천","2019/06/04","1회차","127°9'11.88""","36°48'1.44""","12:50","8.0","3.4","6.2","6.428","0.257","4.2","10.8"
"3009A35","유등천2","2019/06/04","1회차","127°23'52.4""","36°16'38.4""","10:53","10.2","1.5","2.9","0.698","0.007","1.6","2.8"
"3009A40","유등천3","2019/06/04","1회차","127°22'53.7""","36°18'15.2""","10:36","10.7","1.7","3.6","0.667","0.008","2.0","5.6"
"3009A62","유등천7","2019/06/04","1회차","127°24'8""","36°21'25.9""","10:00","9.6","2.5","4.3","0.805","0.012","2.4","4.6"
"3012A53","정동","2019/06/04","1회차","126°55'23.9""","36°18'11.6""","12:10","12.4","5.1","8.5","3.862","0.049","5.3","10.5"
"3011A85","조천1","2019/06/04","1회차","127°18'20.9""","36°36'11.8""","10:55","7.9","2.3","5.2","0.498","0.028","2.2","7.7"
"3008A30","주원천","2019/06/04","1회차","127°29'33.6""","36°20'31.5""","13:23","9.7","1.1","2.5","0.729","0.011","1.7","1.6"
"3012A52","지천2","2019/06/04","1회차","126°54'48.92""","36°19'18.79""","10:30","8.3","3.7","11.5","2.855","0.065","7.7","22.0"
"3101A35","천안천1","2019/06/04","1회차","127°8'46.27""","36°47'57.12""","13:00","6.6","8.0","6.4","4.937","0.156","4.2","31.2"
"3101A50","천안천2","2019/06/04","1회차","127°6'48.36""","36°46'51.62""","13:10","7.2","15.3","11.7","10.712","1.454","6.2","21.6"
"3302A52","고부천3","2019/06/05","1회차","126°46'46.16""","35°44'27.67""","12:30","8.1","4.2","12.7","3.776","0.069","8.4","10.3"
"3014A45","길산천2","2019/06/05","1회차","126°44'23.17""","36°2'41.9""","13:20","8.2","5.2","15.3","3.357","0.090","9.5","22.7"
"3301A55","김제","2019/06/05","1회차","126°57'24""","35°54'24.5""","14:10","10.9","6.2","11.3","5.555","0.115","6.0","21.0"
"3101A70","남원천","2019/06/05","1회차","126°46'35.94""","36°51'31.43""","12:20","9.4","6.0","16.4","4.704","0.365","11.7","17.8"
"3013A17","노성천1","2019/06/05","1회차","127°8'21.07""","36°18'35.24""","13:30","8.3","3.0","11.8","2.279","0.110","6.4","12.0"
"3013A05","논산천1","2019/06/05","1회차","127°15'31.02""","36°7'11.05""","10:40","9.9","1.0","2.7","1.260","0.036","1.2","3.1"
"3201A10","당진천1","2019/06/05","1회차","126°37'28""","36°53'48.7""","10:00","8.6","1.2","4.7","1.220","0.071","3.2","5.4"
"3202A60","도당천","2019/06/05","1회차","126°31'8.76""","36°44'8.16""","11:25","7.7","3.0","8.5","2.472","0.044","6.3","6.2"
"3302A40","동진강3","2019/06/05","1회차","126°49'2.7""","35°43'2.9""","13:10","10.1","4.8","10.7","3.166","0.102","6.7","15.8"
"3202A30","둔당천","2019/06/05","1회차","126°25'48.66""","36°45'39.39""","11:16","7.2","5.0","9.7","1.839","0.104","6.7","22.4"
"3014A15","산북천","2019/06/05","1회차","126°56'32.99""","36°6'28.06""","11:00","9.1","7.6","17.6","6.143","0.079","11.2","17.0"
"3013A15","연산천","2019/06/05","1회차","127°13'38.95""","36°14'44.46""","12:00","9.9","1.7","3.3","2.137","0.059","1.7","10.0"
"3008A10","옥천천","2019/06/05","1회차","127°33'17.4""","36°19'42.2""","11:05","10.8","1.7","3.3","2.499","0.015","2.9","1.2"
"3202A80","와룡천","2019/06/05","1회차","126°32'59""","36°36'1.1""","12:20","8.8","3.5","6.9","1.070","0.042","5.1","6.1"
"3302A65","원평천3","2019/06/05","1회차","126°47'47.6""","35°46'50.1""","11:30","9.7","5.7","11.3","3.668","0.084","6.4","11.8"
"3012A35","유구천","2019/06/05","1회차","127°3'4.34""","36°28'5.61""","11:20","16.5","4.9","8.7","0.822","0.059","5.4","23.0"
"3202A20","장검천","2019/06/05","1회차","126°23'23.64""","36°43'16.32""","11:02","5.6","4.7","14.7","6.262","0.487","9.5","19.6"
"3301A20","전주","2019/06/05","1회차","127°5'59.1""","35°53'46.7""","11:20","10.2","1.6","5.6","1.640","0.065","2.8","7.4"
"3301A40","전주천7","2019/06/05","1회차","127°5'26.1""","35°52'59.1""","12:00","8.3","5.3","16.4","8.133","0.145","11.5","4.2"
"3012A25","정안천","2019/06/05","1회차","127°7'32.07""","36°28'17.16""","12:00","6.2","4.7","9.7","3.080","0.212","6.1","13.7"
"3302A35","정읍천4","2019/06/05","1회차","126°51'49.2""","35°40'45.67""","11:30","8.4","3.4","10.9","3.712","0.142","7.4","20.0"
"3202A50","청지천","2019/06/05","1회차","126°28'31.8""","36°46'4.08""","11:23","8.1","6.8","14.3","4.801","0.179","8.1","11.6"
"3301A60","탑천","2019/06/05","1회차","126°51'23.7""","35°55'30.3""","13:30","12.0","9.4","16.8","4.709","0.184","11.3","16.7"
"3202A10","태안천","2019/06/05","1회차","126°19'43.38""","36°44'22.91""","10:40","8.9","5.7","15.2","3.522","0.183","13.3","7.6"
"3001A10","가막","2019/06/07","1회차","127°31'4.1""","35°48'7.6""","11:00","9.2","2.4","8.2","3.035","0.098","4.4","31.3"
"3001A05","구량천","2019/06/07","1회차","127°36'53.72""","35°52'.65""","10:00","8.6","3.2","9.4","3.115","0.049","5.2","46.3"
"3005A25","금상천","2019/06/07","1회차","127°51'28.26""","36°15'20.36""","10:20","9.1","1.3","4.9","1.357","0.045","4.3","6.0"
"3003A30","무주남대천3","2019/06/07","1회차","127°37'12.64""","36°0'9.1""","12:00","10.4","1.6","5.2","1.294","0.042","2.8","5.9"
"3007A40","보청천3","2019/06/07","1회차","127°49'4.7""","36°22'36.72""","11:20","9.4","2.2","7.5","1.940","0.050","6.3","14.0"
"3004A05","부리","2019/06/07","1회차","127°35'36.86""","36°2'56.1""","12:30","8.2","1.2","5.2","1.163","0.069","2.7","4.8"
"3008A02","상곡천","2019/06/07","1회차","127°34'3.84""","36°13'11.72""","14:00","9.2","0.6","2.9","1.776","0.025","1.7","1.4"
"3006A10","옥천","2019/06/07","1회차","127°38'44.8""","36°16'59.6""","10:47","9.9","2.0","5.0","0.945","0.028","2.9","6.9"
