"분류번호","측정소명","년/월/일","회차","경도","위도","채수시각","DO(㎎/L)","BOD(㎎/L)","COD(㎎/L)","TN(㎎/L)","TP(㎎/L)","TOC(㎎/L)","SS(㎎/L)"
"3012A05","연기","2016/07/20","2회차","127°16'15.4""","36°28'40.7""","10:10","8.1","1.1","5.6","2.250","0.047","3.8","15.1"
"3011A79","용두천","2016/07/20","2회차","127°23'50.27""","36°45'28.08""","14:00","10.1","4.3","8.7","4.652","0.259","6.4","10.0"
"3012A08","용수천1","2016/07/20","2회차","127°16'30.81""","36°25'40.22""","09:30","8.7","0.6","3.2","1.633","0.051","2.2","4.5"
"3012A10","용수천2","2016/07/20","2회차","127°16'25.68""","36°27'31.68""","10:30","10.2","0.6","3.4","0.848","0.034","2.4","5.2"
"3012A35","유구천","2016/07/20","2회차","127°3'4.34""","36°28'5.61""","15:10","10.2","1.2","4.0","1.777","0.019","2.6","11.5"
"3012A53","정동","2016/07/20","2회차","126°55'23.9""","36°18'11.6""","14:30","9.2","1.6","5.8","2.399","0.089","4.0","17.8"
"3012A25","정안천","2016/07/20","2회차","127°7'32.07""","36°28'17.16""","14:00","8.4","1.7","6.9","2.237","0.055","3.8","20.0"
"3012A52","지천2","2016/07/20","2회차","126°54'48.92""","36°19'18.79""","11:00","5.3","0.9","4.4","2.391","0.070","2.7","14.0"
"3011A17","한천","2016/07/20","2회차","127°30'18.88""","36°54'42.61""","11:00","9.2","1.5","5.3","2.311","0.103","3.8","6.4"
"3006A10","옥천","2016/07/20","3회차","127°38'44.8""","36°16'59.6""","09:54","9.3","0.6","3.9","2.637","0.025","3.2","2.7"
"3008A60","현도","2016/07/20","3회차","127°27'9.78""","36°26'56.95""","10:36","7.5","0.4","5.1","1.994","0.064","3.8","5.8"
"3203A40","웅천천2","2016/07/21","1회차","126°35'46.6""","36°13'29.3""","12:42","7.5","4.3","11.2","3.766","0.342","6.9","10.7"
"3302A52","고부천3","2016/07/21","2회차","126°46'46.16""","35°44'27.67""","15:00","8.1","3.7","8.9","2.145","0.069","5.7","10.8"
"3301A55","김제","2016/07/21","2회차","126°57'24""","35°54'24.5""","14:00","7.3","4.1","9.3","2.932","0.109","5.8","13.0"
"3013A17","노성천1","2016/07/21","2회차","127°8'21.07""","36°18'35.24""","10:20","8.6","1.2","5.4","2.260","0.088","3.6","6.8"
"3013A05","논산천1","2016/07/21","2회차","127°15'31.02""","36°7'11.05""","13:20","8.4","1.0","2.5","2.201","0.005","1.5","1.1"
"3302A40","동진강3","2016/07/21","2회차","126°49'2.7""","35°43'2.9""","15:00","9.4","5.0","9.0","2.360","0.084","5.7","21.0"
"3013A15","연산천","2016/07/21","2회차","127°13'38.95""","36°14'44.46""","11:30","8.6","1.2","3.3","2.339","0.031","1.8","3.2"
"3302A65","원평천3","2016/07/21","2회차","126°47'47.6""","35°46'50.1""","14:00","7.4","4.9","8.6","2.456","0.097","5.7","15.0"
"3301A20","전주","2016/07/21","2회차","127°5'59.1""","35°53'46.7""","11:10","6.2","1.3","4.7","1.955","0.029","2.8","5.2"
"3301A40","전주천7","2016/07/21","2회차","127°5'26.1""","35°52'59.1""","12:00","6.7","3.7","13.7","6.893","0.082","8.8","7.3"
"3302A35","정읍천4","2016/07/21","2회차","126°51'49.2""","35°40'45.67""","14:00","9.2","1.8","7.3","2.950","0.092","4.7","16.0"
"3301A60","탑천","2016/07/21","2회차","126°51'23.7""","35°55'30.3""","13:00","7.9","5.2","9.3","2.232","0.071","5.9","11.3"
"3201A20","당진천2","2016/07/25","1회차","126°37'45.6""","36°56'29.4""","10:26","7.8","3.2","9.9","2.201","0.229","6.4","29.6"
"3009A80","갑천7","2016/07/25","3회차","127°23'59.87""","36°27'13.72""","14:00","10.3","2.6","7.9","5.676","0.049","5.4","4.8"
"3012A20","공주1","2016/07/25","3회차","127°7'27.58""","36°27'59.19""","12:00","9.6","3.6","7.4","2.095","0.042","4.4","8.4"
"3012A32","금강","2016/07/25","3회차","127°6'.1""","36°27'52.7""","12:10","12.3","3.0","7.1","2.462","0.060","4.6","7.6"
"3008A52","대청","2016/07/25","3회차","127°28'30.32""","36°28'33.27""","10:00","7.3","1.2","5.1","2.068","0.018","4.4","6.6"
"3008A40","대청댐","2016/07/25","3회차","127°28'35.5""","36°22'16.2""","12:15","5.8","1.2","5.3","1.450","0.013","3.8","3.2"
"3011A53","무심천1","2016/07/25","3회차","127°30'6.27""","36°35'6.1""","12:30","15.6","4.6","8.5","0.890","0.135","4.6","12.3"
"3011A65","무심천3","2016/07/25","3회차","127°27'16.1""","36°40'30.8""","13:30","11.0","1.6","5.4","1.593","0.056","3.7","4.6"
"3011A97","미호강10","2016/07/25","3회차","127°19'8.29""","36°31'29.17""","13:40","8.6","5.7","10.4","2.568","0.100","6.7","12.8"
"3011A40","미호강5","2016/07/25","3회차","127°30'34.8""","36°46'19.7""","10:00","10.5","4.9","11.3","2.300","0.110","5.8","23.8"
"3011A84","미호강9","2016/07/25","3회차","127°18'59.57""","36°34'55.88""","12:30","8.9","5.0","9.8","3.886","0.080","6.5","10.6"
"3010A30","백천","2016/07/25","3회차","127°21'41.41""","36°31'33.81""","11:30","16.5","5.7","10.0","2.500","0.165","6.1","13.6"
"3011A78","병천천1","2016/07/25","3회차","127°19'33.72""","36°43'27.09""","10:30","10.0","2.9","7.3","2.092","0.092","4.8","12.0"
"3011A43","보강천1","2016/07/25","3회차","127°34'49.96""","36°47'12.95""","11:50","7.9","1.8","5.9","1.480","0.088","4.0","3.9"
"3010A20","부강","2016/07/25","3회차","127°21'49.14""","36°30'59.78""","11:00","8.5","1.7","6.1","2.901","0.046","4.9","11.1"
"3012A42","부여","2016/07/25","3회차","126°56'39.9""","36°19'19.5""","10:30","11.5","2.5","6.8","2.127","0.046","4.5","7.0"
"3011A68","석남천","2016/07/25","3회차","127°23'17.65""","36°39'34.28""","14:00","17.0","6.8","8.4","10.896","0.070","8.3","5.8"
"3010A15","세종1","2016/07/25","3회차","127°23'23.41""","36°29'44.91""","15:00","8.4","1.5","5.8","2.571","0.062","4.4","10.8"
"3008A55","용호천","2016/07/25","3회차","127°27'8.04""","36°26'53.6""","10:30","8.6","1.3","4.8","1.765","0.107","3.3","2.3"
"3009A30","유등천1","2016/07/25","3회차","127°22'20.25""","36°14'58.74""","09:40","10.8","1.0","2.6","1.935","0.003","1.9","1.5"
"3011A87","조천2","2016/07/25","3회차","127°17'58.66""","36°35'8.48""","11:20","9.1","2.0","5.8","3.584","0.046","3.6","5.6"
"3101A60","곡교천2","2016/07/25","4회차","126°56'2.2""","36°49'17.9""","14:00","9.5","13.9","20.6","5.871","0.568","7.2","130.1"
"3004A30","봉황천","2016/07/26","1회차","127°33'6.39""","36°6'38.12""","09:59","9.1","1.8","5.7","1.874","0.060","3.4","7.3"
"3004A50","영동","2016/07/26","1회차","127°42'27.7""","36°12'43.4""","10:48","7.5","0.5","4.1","1.213","0.029","2.9","3.1"
"3004A20","제원1","2016/07/26","1회차","127°34'.88""","36°6'39.83""","10:04","7.4","0.6","4.3","1.380","0.023","2.8","2.8"
"3014A10","강경","2016/07/26","3회차","127°0'23.9""","36°9'15.3""","11:50","11.2","3.2","6.3","1.961","0.064","4.7","7.8"
"3014A50","금강갑문","2016/07/26","3회차","126°45'10.9""","36°0'52.4""","14:00","6.7","2.0","4.1","2.198","0.056","3.8","10.5"
"3012A65","금천","2016/07/26","3회차","126°53'7.52""","36°14'53.49""","11:40","11.0","4.7","8.7","1.386","0.093","5.7","21.4"
"3014A45","길산천2","2016/07/26","3회차","126°44'23.17""","36°2'41.9""","14:40","8.8","3.9","8.0","2.068","0.098","5.2","25.0"
"3013A50","논산천4","2016/07/26","3회차","127°0'38.2""","36°9'57.3""","11:00","7.0","3.3","7.8","2.199","0.098","5.7","13.0"
"3012A17","대교천2","2016/07/26","3회차","127°14'17.58""","36°28'26.45""","13:00","8.7","1.5","5.0","1.718","0.213","3.4","7.3"
"3012A37","목면","2016/07/26","3회차","127°0'31.9""","36°23'3.6""","13:00","11.3","5.6","8.3","2.292","0.117","5.7","20.5"
"3011A15","미호강2","2016/07/26","3회차","127°27'41.89""","36°56'10.41""","11:00","7.2","4.6","8.8","2.121","0.146","5.9","10.4"
"3014A15","산북천","2016/07/26","3회차","126°56'32.99""","36°6'28.06""","13:10","9.7","5.3","10.5","2.043","0.100","7.2","14.8"
"3012A73","석성천1","2016/07/26","3회차","127°4'2.08""","36°15'40.69""","13:30","5.9","1.9","6.8","2.531","0.119","4.8","6.4"
"3012A77","석성천3","2016/07/26","3회차","126°59'47.88""","36°12'13.96""","12:40","7.0","3.7","7.9","2.347","0.117","5.4","19.0"
"3011A48","성암천","2016/07/26","3회차","127°27'39.63""","36°44'42.04""","13:00","8.4","2.6","7.2","2.309","0.109","4.4","8.7"
"3012A19","세종2","2016/07/26","3회차","127°11'46""","36°26'29.98""","10:40","10.0","3.7","7.3","2.375","0.062","5.2","11.6"
"3012A05","연기","2016/07/26","3회차","127°16'15.4""","36°28'40.7""","09:50","8.9","2.6","6.9","2.353","0.070","4.8","14.8"
"3011A79","용두천","2016/07/26","3회차","127°23'50.27""","36°45'28.08""","14:00","15.2","4.1","10.9","3.236","0.182","7.2","10.0"
"3012A08","용수천1","2016/07/26","3회차","127°16'30.81""","36°25'40.22""","09:30","7.1","0.6","4.1","1.443","0.039","2.7","1.6"
"3012A10","용수천2","2016/07/26","3회차","127°16'25.68""","36°27'31.68""","10:40","10.2","1.2","4.3","0.911","0.030","2.6","3.9"
"3012A35","유구천","2016/07/26","3회차","127°3'4.34""","36°28'5.61""","15:00","9.7","1.7","4.1","1.427","0.041","3.1","23.5"
"3012A53","정동","2016/07/26","3회차","126°55'23.9""","36°18'11.6""","14:00","10.9","3.5","7.5","1.870","0.055","4.7","10.8"
"3012A25","정안천","2016/07/26","3회차","127°7'32.07""","36°28'17.16""","14:00","8.5","3.8","6.8","1.859","0.100","4.7","12.0"
"3012A52","지천2","2016/07/26","3회차","126°54'48.92""","36°19'18.79""","11:00","8.4","2.2","5.8","1.934","0.076","3.8","8.3"
"3011A17","한천","2016/07/26","3회차","127°30'18.88""","36°54'42.61""","12:00","8.1","1.8","6.4","1.946","0.086","4.3","6.0"
"3006A10","옥천","2016/07/26","4회차","127°38'44.8""","36°16'59.6""","11:12","10.3","0.6","4.8","1.363","0.024","2.9","2.7"
"3008A60","현도","2016/07/26","4회차","127°27'9.78""","36°26'56.95""","12:41","9.2","0.4","5.3","1.959","0.091","3.9","4.9"
"3302A52","고부천3","2016/07/27","3회차","126°46'46.16""","35°44'27.67""","14:00","10.8","8.8","18.7","1.882","0.155","12.2","31.8"
"3301A55","김제","2016/07/27","3회차","126°57'24""","35°54'24.5""","12:40","10.9","4.8","11.2","2.815","0.080","5.9","13.0"
"3013A17","노성천1","2016/07/27","3회차","127°8'21.07""","36°18'35.24""","11:00","8.1","1.3","5.5","1.789","0.085","3.8","5.2"
"3013A05","논산천1","2016/07/27","3회차","127°15'31.02""","36°7'11.05""","14:00","9.0","0.9","2.6","1.382","0.009","1.4","0.9"
"3302A40","동진강3","2016/07/27","3회차","126°49'2.7""","35°43'2.9""","14:00","6.1","3.0","8.2","1.917","0.072","5.3","17.6"
"3013A15","연산천","2016/07/27","3회차","127°13'38.95""","36°14'44.46""","12:00","8.7","1.9","4.3","2.173","0.066","2.4","4.1"
"3302A65","원평천3","2016/07/27","3회차","126°47'47.6""","35°46'50.1""","13:10","8.3","3.5","9.1","1.728","0.086","5.7","15.8"
"3301A20","전주","2016/07/27","3회차","127°5'59.1""","35°53'46.7""","11:00","9.1","3.1","6.0","1.322","0.063","3.7","6.3"
"3301A40","전주천7","2016/07/27","3회차","127°5'26.1""","35°52'59.1""","12:00","9.0","4.5","13.2","7.306","0.105","9.9","9.8"
"3302A35","정읍천4","2016/07/27","3회차","126°51'49.2""","35°40'45.67""","13:00","8.9","2.7","7.9","3.167","0.067","5.3","13.0"
"3301A60","탑천","2016/07/27","3회차","126°51'23.7""","35°55'30.3""","12:00","6.3","3.4","9.0","2.187","0.093","6.2","32.7"
"3001A10","가막","2016/07/28","3회차","127°31'4.1""","35°48'7.6""","12:10","9.1","0.9","4.7","2.125","0.018","3.1","4.3"
"3001A05","구량천","2016/07/28","3회차","127°36'53.72""","35°52'.65""","10:30","9.1","0.9","4.2","1.684","0.017","2.4","3.6"
"3005A25","금상천","2016/07/28","3회차","127°51'28.26""","36°15'20.36""","10:40","9.8","0.8","3.7","1.155","0.009","2.3","5.0"
"3003A30","무주남대천3","2016/07/28","3회차","127°37'12.64""","36°0'9.1""","10:00","10.0","0.9","4.2","1.918","0.022","2.6","3.2"
"3007A40","보청천3","2016/07/28","3회차","127°49'4.7""","36°22'36.72""","09:50","8.0","1.0","4.9","2.289","0.029","3.3","3.3"
"3004A05","부리","2016/07/28","3회차","127°35'36.86""","36°2'56.1""","11:00","8.2","1.1","4.3","1.729","0.024","3.0","2.9"
"3008A02","상곡천","2016/07/28","3회차","127°34'3.84""","36°13'11.72""","14:00","5.7","0.6","2.6","1.489","0.005","1.7","1.0"
"3002A40","용담","2016/07/28","3회차","127°32'7.38""","35°58'14.91""","12:30","7.5","0.8","6.1","2.028","0.022","3.1","2.9"
"3006A05","이원","2016/07/28","3회차","127°40'10.1""","36°14'25""","12:00","10.4","0.6","5.2","1.156","0.027","2.8","1.9"
"3001A30","정자천","2016/07/28","3회차","127°26'24.81""","35°51'22.74""","10:40","5.4","0.4","3.2","1.301","0.017","1.8","2.8"
"3004A40","제원2","2016/07/28","3회차","127°35'21.55""","36°6'59.03""","10:10","7.7","0.8","4.2","1.522","0.016","2.9","2.8"
"3005A30","초강2","2016/07/28","3회차","127°43'17.6""","36°13'49""","11:10","10.3","1.0","4.2","0.994","0.021","3.0","1.8"
"3008A05","추풍천","2016/07/28","3회차","127°30'35.24""","36°14'21.29""","12:40","9.8","0.8","4.2","1.830","0.027","2.9","2.9"
"3012A30","곰나루","2016/07/28","4회차","127°6'39.64""","36°28'27.75""","09:45","9.2","2.9","9.7","2.378","0.112","5.3","20.0"
"3012A40","공주2","2016/07/28","4회차","126°59'13.8""","36°20'31.3""","10:10","9.3","3.3","9.9","2.187","0.085","5.3","8.4"
"3012A60","부여1","2016/07/28","4회차","126°53'32.8""","36°16'32.6""","10:25","8.5","2.1","9.3","1.906","0.086","4.6","9.9"
"3012A70","부여2","2016/07/28","4회차","126°56'56.1""","36°14'39.1""","10:45","9.0","3.4","7.6","1.896","0.085","4.8","8.8"
"3012A80","성동","2016/07/28","4회차","127°0'12.73""","36°10'22.52""","12:35","8.4","4.3","10.4","2.159","0.173","5.5","22.4"
"3014A30","양화","2016/07/28","4회차","126°52'24.13""","36°6'27.13""","11:15","9.3","2.7","9.3","1.891","0.124","5.1","16.1"
"3009A80","갑천7","2016/08/01","1회차","127°23'59.87""","36°27'13.72""","12:30","10.9","3.5","10.2","5.248","0.103","5.6","10.4"
"3012A20","공주1","2016/08/01","1회차","127°7'27.58""","36°27'59.19""","11:50","11.5","4.0","9.0","2.312","0.088","5.9","15.4"
"3012A32","금강","2016/08/01","1회차","127°6'.1""","36°27'52.7""","10:30","10.0","3.4","8.4","2.338","0.095","5.6","11.2"
"3013A50","논산천4","2016/08/01","1회차","127°0'38.2""","36°9'57.3""","11:00","5.9","3.0","8.8","2.178","0.135","5.8","21.7"
"3008A40","대청댐","2016/08/01","1회차","127°28'35.5""","36°22'16.2""","13:40","5.8","1.0","5.1","1.434","0.017","3.4","3.9"
"3011A97","미호강10","2016/08/01","1회차","127°19'8.29""","36°31'29.17""","10:10","7.4","2.7","8.0","2.765","0.115","5.2","12.8"
"3010A20","부강","2016/08/01","1회차","127°21'49.14""","36°30'59.78""","11:05","7.4","1.2","6.2","2.904","0.057","4.2","9.1"
"3012A42","부여","2016/08/01","1회차","126°56'39.9""","36°19'19.5""","12:00","10.2","2.4","7.8","2.166","0.065","5.1","13.2"
"3301A30","삼천1","2016/08/01","1회차","127°7'4.92""","35°46'21.37""","10:30","7.1","1.6","4.0","1.473","0.050","2.5","3.1"
"3301A35","삼천2","2016/08/01","1회차","127°6'43.22""","35°48'49""","11:16","8.3","1.6","4.1","1.229","0.060","2.7","3.2"
"3301A37","삼천3","2016/08/01","1회차","127°6'21.83""","35°50'8.93""","14:20","6.6","1.8","4.4","1.318","0.082","2.8","6.2"
"3008A10","옥천천","2016/08/01","1회차","127°33'17.4""","36°19'42.2""","11:05","8.0","1.6","4.9","3.359","0.082","2.7","1.6"
"3301A25","전주천1","2016/08/01","1회차","127°10'13.75""","35°48'7.28""","09:50","8.3","0.7","1.8","1.698","0.013","1.3","1.2"
"3001A20","진안천","2016/08/01","1회차","127°27'16.4""","35°48'39.6""","14:00","8.8","2.3","4.6","2.020","0.072","2.8","4.8"
"3302A45","고부천1","2016/08/02","1회차","126°45'35.9""","35°39'32.5""","11:48","14.4","5.8","12.6","1.121","0.089","5.5","27.3"
"3302A50","고부천2","2016/08/02","1회차","126°47'15.9""","35°43'38.9""","12:32","8.7","3.8","7.5","1.823","0.089","4.3","15.7"
"3301A05","고산","2016/08/02","1회차","127°13'1.5""","35°58'27.7""","14:10","9.8","1.0","3.7","2.116","0.016","1.1","3.4"
"3012A30","곰나루","2016/08/02","1회차","127°6'39.64""","36°28'27.75""","09:55","10.1","4.0","9.6","3.231","0.134","6.5","14.0"
"3012A40","공주2","2016/08/02","1회차","126°59'13.8""","36°20'31.3""","10:17","8.8","2.8","9.7","2.800","0.113","5.9","19.4"
"3301A55","김제","2016/08/02","1회차","126°57'24""","35°54'24.5""","12:05","8.4","3.6","11.0","2.989","0.100","7.0","11.8"
"3302A40","동진강3","2016/08/02","1회차","126°49'2.7""","35°43'2.9""","11:00","7.4","2.3","8.3","2.135","0.135","5.1","20.0"
"3303A10","백천내","2016/08/02","1회차","126°36'36.5""","35°39'17.1""","11:00","8.5","0.5","1.6","0.997","0.009","1.2","0.5"
"3012A60","부여1","2016/08/02","1회차","126°53'32.8""","36°16'32.6""","10:34","8.7","2.2","7.6","3.180","0.090","5.5","11.1"
"3012A70","부여2","2016/08/02","1회차","126°56'56.1""","36°14'39.1""","10:59","8.3","3.2","8.4","2.782","0.123","5.6","14.0"
"3301A45","삼례","2016/08/02","1회차","127°4'3.2""","35°53'54.4""","14:38","9.6","2.5","9.1","4.469","0.047","3.3","5.7"
"3012A80","성동","2016/08/02","1회차","127°0'12.73""","36°10'22.52""","12:59","8.1","2.2","8.3","2.820","0.098","5.9","11.5"
"3014A30","양화","2016/08/02","1회차","126°52'24.13""","36°6'27.13""","11:21","9.0","5.7","10.2","3.111","0.178","5.8","17.9"
"3302A07","용호천","2016/08/02","1회차","126°53'35.6""","35°40'47.6""","13:39","8.0","2.7","5.8","1.258","0.108","3.8","10.6"
"3203A30","웅천천1","2016/08/02","1회차","126°40'33.41""","36°17'27.1""","11:30","13.4","1.1","1.7","2.050","0.013","1.0","4.3"
"3302A25","정읍천1","2016/08/02","1회차","126°52'22.8""","35°33'1.9""","10:44","12.6","1.2","3.2","0.703","0.015","2.2","0.7"
"3302A30","정읍천2","2016/08/02","1회차","126°50'20.4""","35°34'12""","11:03","11.3","1.4","3.3","0.990","0.021","2.3","1.4"
"3302A33","정읍천3","2016/08/02","1회차","126°49'38.6""","35°35'2.8""","11:25","7.3","2.1","4.5","0.943","0.051","2.9","3.4"
"3302A32","천원천","2016/08/02","1회차","126°49'38.6""","35°34'15.6""","11:10","7.0","2.4","5.0","1.072","0.069","3.3","3.4"
"3301A54","마산천","2016/08/03","1회차","126°59'59.6""","35°52'55.9""","11:25","8.8","4.3","9.2","2.898","0.122","5.7","12.8"
"3301A10","소양천1","2016/08/03","1회차","127°13'26.42""","35°51'11.74""","13:32","9.8","1.4","3.9","1.601","0.043","2.7","3.1"
"3301A15","소양천2","2016/08/03","1회차","127°9'25.45""","35°52'30.33""","13:57","6.3","1.9","4.8","2.764","0.060","2.7","4.6"
"3006A10","옥천","2016/08/03","1회차","127°38'44.8""","36°16'59.6""","10:36","14.2","0.2","4.9","2.770","0.024","3.3","1.2"
"3301A57","용암천","2016/08/03","1회차","126°56'20.5""","35°52'34""","12:30","13.8","8.1","17.3","1.111","0.138","7.9","26.5"
"3008A60","현도","2016/08/03","1회차","127°27'9.78""","36°26'56.95""","09:39","6.5","0.5","6.1","2.805","0.063","4.1","3.5"
"3101A60","곡교천2","2016/08/04","1회차","126°56'2.2""","36°49'17.9""","11:25","7.2","5.0","11.8","4.645","0.277","8.0","24.8"
"3302A05","동진강1","2016/08/04","1회차","126°58'42.1""","35°36'57.9""","09:45","8.9","2.2","5.6","1.758","0.035","1.7","7.0"
"3302A10","동진강2","2016/08/04","1회차","126°52'4.23""","35°40'58.97""","10:05","7.8","1.4","6.0","1.898","0.058","2.2","8.4"
"3302A70","신평천","2016/08/04","1회차","126°48'19.2""","35°48'3""","10:30","8.8","2.1","7.7","2.375","0.055","2.7","13.5"
"3302A55","원평천1","2016/08/04","1회차","126°55'6.9""","35°44'48.3""","10:55","7.9","2.8","11.3","0.810","0.131","4.9","19.6"
"3302A60","원평천2","2016/08/04","1회차","126°48'40.3""","35°46'3.2""","10:22","10.8","2.1","8.6","1.335","0.050","3.6","13.6"
"3302A52","고부천3","2016/08/08","1회차","126°46'46.16""","35°44'27.67""","10:30","7.0","3.8","8.0","1.695","0.104","5.8","8.9"
"3013A17","노성천1","2016/08/08","1회차","127°8'21.07""","36°18'35.24""","10:30","6.8","1.3","5.6","1.441","0.114","3.9","5.1"
"3013A05","논산천1","2016/08/08","1회차","127°15'31.02""","36°7'11.05""","13:10","8.0","0.5","2.6","0.801","0.013","1.5","1.1"
"3201A20","당진천2","2016/08/08","1회차","126°37'45.6""","36°56'29.4""","10:35","8.4","2.2","8.6","2.109","0.243","9.7","21.7"
"3013A15","연산천","2016/08/08","1회차","127°13'38.95""","36°14'44.46""","11:50","7.5","1.1","4.3","1.557","0.044","2.3","6.6"
"3302A65","원평천3","2016/08/08","1회차","126°47'47.6""","35°46'50.1""","11:15","7.9","3.7","7.9","1.567","0.043","5.7","13.0"
"3301A20","전주","2016/08/08","1회차","127°5'59.1""","35°53'46.7""","11:20","11.0","3.3","7.1","1.520","0.126","3.8","7.6"
"3301A40","전주천7","2016/08/08","1회차","127°5'26.1""","35°52'59.1""","12:00","10.0","2.8","12.9","6.776","0.138","8.0","6.2"
"3302A35","정읍천4","2016/08/08","1회차","126°51'49.2""","35°40'45.67""","13:00","7.5","1.6","6.4","1.951","0.079","4.4","14.7"
"3301A60","탑천","2016/08/08","1회차","126°51'23.7""","35°55'30.3""","12:10","6.1","2.9","7.6","1.947","0.105","5.8","17.7"
"3008A50","품곡천","2016/08/08","1회차","127°31'32.9""","36°30'48.8""","14:28","8.9","1.2","3.2","0.956","0.037","1.9","2.2"
"3101A60","곡교천2","2016/08/08","2회차","126°56'2.2""","36°49'17.9""","13:30","9.8","7.0","15.5","4.475","0.324","9.4","26.7"
"3012A20","공주1","2016/08/08","2회차","127°7'27.58""","36°27'59.19""","12:10","8.2","3.2","7.7","2.027","0.055","5.1","8.7"
"3012A32","금강","2016/08/08","2회차","127°6'.1""","36°27'52.7""","11:20","11.9","2.3","7.3","2.066","0.084","5.1","7.5"
"3301A55","김제","2016/08/08","2회차","126°57'24""","35°54'24.5""","14:00","9.3","2.6","8.8","2.794","0.118","5.3","12.6"
"3008A40","대청댐","2016/08/08","2회차","127°28'35.5""","36°22'16.2""","13:15","4.1","0.8","4.8","1.235","0.021","3.5","2.5"
"3302A40","동진강3","2016/08/08","2회차","126°49'2.7""","35°43'2.9""","14:00","7.1","2.3","6.9","2.002","0.122","5.1","16.7"
"3012A42","부여","2016/08/08","2회차","126°56'39.9""","36°19'19.5""","11:00","8.3","2.1","7.1","1.906","0.047","4.9","7.1"
"3001A10","가막","2016/08/09","1회차","127°31'4.1""","35°48'7.6""","11:20","8.4","0.9","5.2","2.508","0.039","3.3","9.7"
"3013A80","강경천","2016/08/09","1회차","127°1'29.46""","36°9'44.46""","10:20","8.2","5.8","13.7","2.531","0.176","10.9","18.5"
"3001A05","구량천","2016/08/09","1회차","127°36'53.72""","35°52'.65""","10:00","9.7","1.2","5.3","2.018","0.056","3.5","13.1"
"3005A25","금상천","2016/08/09","1회차","127°51'28.26""","36°15'20.36""","10:30","12.1","1.5","5.0","0.784","0.017","3.5","2.5"
"3013A70","마산천","2016/08/09","1회차","127°3'19.77""","36°7'7.14""","10:07","9.4","6.1","14.0","2.213","0.255","9.0","23.4"
"3003A30","무주남대천3","2016/08/09","1회차","127°37'12.64""","36°0'9.1""","10:00","10.3","0.9","4.2","1.565","0.013","3.0","3.5"
"3007A40","보청천3","2016/08/09","1회차","127°49'4.7""","36°22'36.72""","09:40","10.7","1.1","3.7","1.598","0.033","2.7","5.9"
"3004A05","부리","2016/08/09","1회차","127°35'36.86""","36°2'56.1""","11:00","8.0","0.7","3.8","1.863","0.028","2.7","2.7"
"3008A02","상곡천","2016/08/09","1회차","127°34'3.84""","36°13'11.72""","14:00","7.6","0.7","2.5","1.167","0.001","1.8","1.1"
"3002A40","용담","2016/08/09","1회차","127°32'7.38""","35°58'14.91""","12:30","10.6","0.4","3.8","2.619","0.021","2.5","1.5"
"3006A05","이원","2016/08/09","1회차","127°40'10.1""","36°14'25""","12:30","10.1","0.6","4.2","1.223","0.010","2.7","1.3"
"3001A30","정자천","2016/08/09","1회차","127°26'24.81""","35°51'22.74""","11:00","8.7","0.8","4.3","2.812","0.049","2.8","9.3"
"3004A40","제원2","2016/08/09","1회차","127°35'21.55""","36°6'59.03""","10:20","7.7","0.5","3.9","1.626","0.024","2.6","2.4"
"3005A30","초강2","2016/08/09","1회차","127°43'17.6""","36°13'49""","11:40","9.7","0.9","4.3","0.519","0.019","3.0","1.2"
"3008A05","추풍천","2016/08/09","1회차","127°30'35.24""","36°14'21.29""","13:00","9.9","0.8","4.0","1.473","0.032","2.7","3.4"
"3008A52","대청","2016/08/10","1회차","127°28'30.32""","36°28'33.27""","10:10","6.5","0.7","4.6","2.185","0.024","3.8","5.5"
"3011A53","무심천1","2016/08/10","1회차","127°30'6.27""","36°35'6.1""","13:00","11.8","3.5","9.2","1.044","0.160","5.6","13.3"
"3011A65","무심천3","2016/08/10","1회차","127°27'16.1""","36°40'30.8""","11:00","8.5","1.6","4.7","1.551","0.082","3.5","3.9"
"3011A40","미호강5","2016/08/10","1회차","127°30'34.8""","36°46'19.7""","14:00","10.7","5.8","12.5","1.193","0.084","6.3","25.0"
"3011A84","미호강9","2016/08/10","1회차","127°18'59.57""","36°34'55.88""","11:40","8.3","5.6","10.1","3.082","0.123","5.8","23.3"
"3010A30","백천","2016/08/10","1회차","127°21'41.41""","36°31'33.81""","12:00","9.9","1.9","6.0","2.034","0.149","4.1","7.8"
"3011A78","병천천1","2016/08/10","1회차","127°19'33.72""","36°43'27.09""","10:20","7.7","1.0","6.9","2.927","0.141","4.7","4.6"
"3011A43","보강천1","2016/08/10","1회차","127°34'49.96""","36°47'12.95""","11:50","7.7","1.4","5.6","0.965","0.099","3.8","2.9"
"3011A45","보강천2","2016/08/10","1회차","127°34'20.86""","36°47'1.91""","13:34","11.4","1.2","4.2","0.864","0.078","2.8","4.2"
"3011A68","석남천","2016/08/10","1회차","127°23'17.65""","36°39'34.28""","14:00","8.0","4.7","8.9","9.549","0.100","8.6","7.1"
"3010A15","세종1","2016/08/10","1회차","127°23'23.41""","36°29'44.91""","14:10","9.2","3.1","7.7","3.634","0.078","5.1","10.1"
"3008A55","용호천","2016/08/10","1회차","127°27'8.04""","36°26'53.6""","10:10","7.6","0.9","4.4","1.346","0.093","2.8","2.6"
